V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,class
0.114219,0.219444,1.0,0.902921,0.433679,0.196061,1.19616,0.0418503,0.479509,153.319,139.424,112.67,20.3602,20.592,22.4358,-0.0426946,0.119953,0.144747,78.8555,-0.0821458,10.2239,4.69186,1.23924,2.63718,-0.247908,-1.00637,0.972229,89
0.00633681,0.0354167,0.205556,0.618166,0.608691,0.0324432,0.194809,0.145205,0.129571,209.888,198.926,187.827,24.3565,26.6898,30.1596,-0.378804,-0.706558,-0.999134,90.8409,0.899408,3.62705,4.85494,1.08702,2.94143,-0.945314,1.66644,1.84208,23
0.547396,1.0,0.863889,0.457953,0.510784,0.938838,0.650403,0.0221482,0.366358,85.9387,96.7338,108.216,36.6617,30.7445,33.5637,1.51848,0.694089,0.290317,66.5649,-1.60234,-5.51412,9.02047,2.9859,5.11723,0.200362,2.18264,1.18977,59
0.0611169,0.480556,0.21875,0.838182,0.0952938,0.386849,0.202931,0.0559606,0.418607,180.955,154.384,111.555,26.9115,32.9508,24.2899,-0.424754,-0.0166752,0.310334,82.2232,1.07067,15.6989,6.69963,2.98753,2.01666,-0.614491,0.904788,1.33612,55
0.31445,1.0,0.388889,0.56379,0.168075,0.930808,0.357581,0.021201,0.191414,181.779,180.086,188.329,7.93396,8.44172,7.67787,-0.543511,-0.22963,-0.0716413,87.4597,1.10999,-2.04266,1.56206,0.590591,0.630847,-0.461728,0.18068,-0.00494934,17
0.200098,0.335417,0.836111,0.552997,0.440258,0.283926,0.761052,0.0239755,0.286498,151.188,102.077,61.8693,38.4293,37.528,35.5064,0.278486,1.08201,1.89108,70.5498,7.52398,23.5768,9.27164,4.13172,9.99607,0.438324,0.20618,0.0613666,50
0.188455,0.614583,0.641667,0.734755,0.426387,0.595908,0.445956,0.0289882,0.522122,67.2952,68.181,40.3267,48.3289,45.0825,48.0401,1.40887,1.69231,2.32381,54.4859,-7.80818,21.8018,15.6988,6.27191,12.7528,0.409322,-0.401936,0.235924,88
0.00769676,0.1,0.291667,0.84758,0.476825,0.0771401,0.274203,0.178196,0.736111,140.249,75.3985,67.1699,38.8355,53.9915,56.7856,-0.209014,1.2629,1.25129,63.356,20.1406,15.5382,13.1203,16.1774,11.8126,0.722042,0.0270728,0.0926209,96
0.0116493,0.345833,0.0833333,0.145724,0.584348,0.356737,0.0617144,0.176354,0.595783,64.9091,67.9151,43.7531,30.8125,30.825,29.0802,0.473834,0.0708579,1.32845,55.8148,-5.67188,14.2921,12.0357,6.41656,12.2794,-0.250457,-0.0588224,0.312381,88
0.136649,0.344444,0.620833,0.446746,0.461593,0.268407,0.560038,0.0323127,0.360982,129.138,121.843,95.902,48.7974,34.2315,33.3848,1.18549,0.181698,-0.604195,73.7261,-1.79666,10.8998,8.9754,5.33262,9.97007,-0.264392,0.281066,0.788807,55
0.0757755,1.0,0.180556,0.62359,0.321159,1.02512,0.1305,0.078051,0.580321,145.402,124.847,102.584,66.4782,55.6333,43.5419,0.0650233,0.42621,1.66527,74.0074,2.12706,8.56085,13.871,1.82567,10.0361,0.00209613,0.476519,0.226366,57
0.229763,0.4125,0.694444,0.192421,0.372575,0.405468,0.584583,0.0207793,0.197919,231.043,230.904,227.162,28.4478,28.8684,31.5168,-1.50631,-1.47013,-1.60422,95.9685,-0.260251,0.922576,5.00699,1.85078,5.02278,-1.88187,-0.943736,0.621194,96
0.00432292,0.05625,0.172222,0.654027,0.791406,0.0460021,0.152756,0.171352,0.553763,96.5609,96.7845,94.411,46.6017,49.8592,51.9196,0.149515,0.175532,0.216636,65.0542,-0.198586,1.73441,15.7314,1.75857,2.5574,-0.389035,0.314293,1.81793,39
0.0124479,0.125,0.152083,0.737552,0.318122,0.094944,0.138133,0.0808926,0.345205,93.06,94.0609,88.6927,55.7123,60.2491,63.1256,0.382068,0.433637,0.584323,62.6515,-0.607161,3.68371,19.2387,7.33987,7.12531,-0.24552,1.79996,0.974517,13
0.184297,1.0,0.239583,0.420932,0.12273,0.882655,0.22321,0.0269535,0.230761,125.171,107.618,104.481,67.2866,65.2952,67.8742,0.208493,0.412878,0.46786,68.0236,4.93584,4.32944,18.8071,7.66906,11.2118,-0.322949,2.23272,0.243927,40
0.0390799,0.28125,0.191667,0.885308,0.527829,0.247074,0.163744,0.0496076,0.27504,114.769,146.856,176.667,23.9996,26.1301,22.6809,0.365217,0.214097,-0.573776,79.1322,-3.43509,-11.1048,5.75193,0.995766,3.01626,-0.394541,0.648293,1.6047,93
0.00848958,0.160417,0.0888889,0.690583,0.726248,0.126549,0.0704059,0.107703,0.404627,209.713,201.036,210.262,47.1319,64.0273,69.6468,-1.72422,-1.44598,-1.59392,90.0487,3.34919,-0.654478,13.4228,5.4968,7.65914,-1.65361,1.88393,1.53059,62
0.0308507,0.1875,0.186111,0.902395,0.914004,0.181647,0.171594,0.0536485,0.11592,214.744,196.301,174.856,46.6266,46.4068,41.8684,-1.55422,-1.42612,-1.23148,89.9149,1.35984,6.6383,9.61417,1.30851,2.94184,-1.56454,1.64899,0.484906,48
0.273733,1.0,0.475,0.400909,0.161225,0.944915,0.373368,0.0273779,0.423721,168.794,195.46,165.335,19.1319,14.0489,18.8626,0.0218168,-0.217649,0.177289,88.6423,-7.81327,6.37628,2.87462,1.82867,2.03569,-0.24848,0.298705,0.365556,92
0.22463,0.533333,0.633333,0.796005,0.329332,0.447718,0.591103,0.0244744,0.334978,58.7237,51.9447,69.7253,35.0275,36.2073,40.979,1.99776,2.227,2.06342,50.9789,7.15598,-9.23637,12.5823,2.61302,3.75389,1.1807,0.0212861,0.808465,57
0.242442,1.0,0.308333,0.483228,0.123375,0.985464,0.246882,0.0275457,0.213701,221.036,221.062,220.281,12.6742,12.6303,11.9125,-3.99464,-4.02479,-4.08531,94.5477,-0.066515,0.173049,2.38758,0.383611,0.770533,-6.96515,-0.960615,1.77578,17
0.252911,1.0,0.610417,0.412278,0.316516,1.05633,0.445923,0.0314624,0.585675,10.8976,7.84813,6.20612,5.40095,5.10503,6.80912,1.69117,2.85732,8.25875,19.9391,3.40806,6.24253,6.63416,5.0261,6.85544,0.467995,0.201282,-0.762607,92
0.0378009,0.202778,0.239583,0.262919,0.53011,0.170615,0.214804,0.0433252,0.221918,192.039,186.216,170.936,44.4949,44.3374,46.4345,-0.841268,-0.823484,-0.766279,87.6734,-0.428829,4.81763,9.42847,1.81738,5.05614,-1.49744,-0.311379,1.57367,37
0.246846,0.822917,0.797222,0.370663,0.661615,0.559542,0.764328,0.0385418,0.623737,121.217,45.5872,7.64579,41.2192,32.0217,19.677,0.353727,3.09221,7.09475,53.277,21.6891,50.2529,11.5047,5.81855,11.2884,0.493552,-1.418,-0.801809,34
0.0303125,0.18125,0.444444,0.175127,0.690142,0.142097,0.317604,0.0822833,0.623707,99.7528,92.4782,72.7205,53.2957,47.4194,46.5117,0.577969,0.497025,0.695644,63.991,-1.58175,11.139,15.2523,3.72953,5.28736,-0.232505,-0.442119,1.62604,87
0.322506,0.704167,0.54375,0.692176,0.735962,0.641169,0.506273,0.0186527,0.157706,56.8343,100.662,123.649,40.9464,33.2475,34.6395,1.06254,0.389283,0.373306,65.6134,-10.3464,-13.3717,10.2353,6.50562,3.2938,0.0105048,-0.098676,0.496742,59
0.0467072,0.5,0.195833,0.792781,0.124342,0.48367,0.126145,0.0649238,0.522991,142.168,171.186,207.258,16.6212,12.1646,8.46859,1.345,1.52944,0.984776,84.7996,-1.91005,-11.2714,2.4518,0.891236,2.31603,1.33004,-0.0268013,0.991515,78
0.00364583,0.0541667,0.0944444,0.617209,0.50806,0.0461911,0.0779416,0.126984,0.28733,159.489,114.062,98.3254,52.618,47.2166,39.9499,-0.415078,-0.111477,-0.234508,73.0178,9.37067,9.92658,13.2371,4.67472,3.63868,-0.749514,0.224625,0.826221,97
0.0461748,0.558333,0.233333,0.251577,0.369995,0.517042,0.170161,0.0827171,0.645567,184.827,162.909,134.431,27.5802,25.1588,24.2878,-2.42181,-2.11266,-1.07168,84.0927,1.30469,10.1146,6.04139,1.03826,3.32533,-2.72169,-1.48613,-0.201635,73
0.0459606,0.45625,0.316667,0.793922,0.563284,0.43064,0.227654,0.0638378,0.681887,95.0693,56.2245,17.31,29.3358,38.9319,38.5614,2.56439,2.53325,2.8737,54.472,8.19027,45.5553,10.8607,6.2094,13.879,2.04227,0.0746918,-1.43176,60
0.356059,1.0,0.589583,0.488633,0.75495,1.13282,0.580808,0.028394,0.396084,110.657,101.133,93.301,73.1907,63.4738,54.4276,0.510357,0.559373,0.570153,65.6591,1.12911,2.88122,18.3347,1.90709,4.4652,0.18152,0.301422,0.30652,39
0.0946181,0.220833,0.538889,0.889521,0.691298,0.192721,0.487759,0.0294801,0.204921,143.481,148.591,86.5502,47.8157,50.2989,41.6302,-0.0635027,-0.050766,0.527204,78.2589,-8.38865,22.5118,11.7304,2.92614,7.0709,-0.548512,0.814833,0.192479,35
0.0496817,0.13125,0.552778,0.0527618,0.302583,0.108341,0.496743,0.0529994,0.315227,236.827,241.56,246.729,16.5059,13.9563,12.8703,-6.37625,-8.21686,-9.53384,97.7607,-0.313475,-1.3873,2.82306,0.516322,1.0575,-9.0119,-1.68291,-1.09463,79
0.0029456,0.0520833,0.1,0.492395,0.284348,0.0360528,0.085629,0.165029,0.434444,97.666,95.7642,107.041,59.4891,55.8939,45.7075,1.02729,1.20072,0.157665,65.4849,3.17301,-4.96449,14.4296,9.09309,14.2013,0.602591,0.875181,0.173568,87
0.0351505,1.0,0.122917,0.602244,0.295524,1.2132,0.0847758,0.100757,0.71403,104.814,119.568,131.998,29.5748,35.0543,38.1474,-0.493708,-0.560574,-0.677486,72.4478,-1.80851,-5.39113,10.2707,1.62853,2.94476,-1.60079,0.537666,3.93624,67
0.044537,0.55,0.152778,0.812154,0.0539537,0.459062,0.128709,0.0740644,0.469972,46.4683,41.1594,38.3879,11.5257,10.0969,7.76404,0.67232,0.943205,1.09302,47.2456,1.89314,2.70962,4.91957,1.7689,2.89082,0.466925,0.157953,-0.396522,92
0.132135,0.666667,0.271875,0.386102,0.462907,0.619121,0.230456,0.0370024,0.270977,139.353,114.319,81.7744,40.3158,42.2956,48.0999,-0.0443503,0.760418,1.32304,72.2579,2.10156,16.8897,10.7846,2.03533,9.57191,-0.235747,0.635026,0.26408,6
0.331539,1.0,0.380556,0.482615,0.175157,1.02184,0.353621,0.0247862,0.128802,192.522,208.476,225.112,18.946,11.1387,10.1965,-0.33333,-1.24507,-2.60185,92.0435,-1.20448,-4.84793,2.14087,0.997242,3.32694,-2.36576,0.531682,0.0178596,78
0.0232118,0.233333,0.129167,0.796343,0.49637,0.2049,0.110374,0.0543505,0.229839,56.3174,61.3892,34.6727,17.542,17.4661,11.8495,0.906285,0.694383,1.24788,54.3416,-7.68603,16.3806,6.61006,3.62612,4.89495,0.363092,0.559025,0.00936301,7
0.290064,0.44375,0.794444,0.472241,0.649593,0.395458,0.735204,0.0175568,0.177205,111.808,107.802,104.129,60.2451,58.2047,61.467,0.74565,0.779432,0.947159,68.4045,0.725904,2.32362,15.6617,3.19392,8.63518,0.0122297,1.7366,1.00909,20
0.0720891,0.833333,0.475,0.482793,0.63395,0.769904,0.490518,0.11046,0.81788,158.018,143.604,137.64,72.279,75.0038,79.1339,-0.16233,-0.0597232,-0.0332766,76.6866,2.97265,4.76906,19.3428,4.4654,6.111,-0.707947,1.09902,1.87317,6
0.00700232,0.06875,0.208333,0.0317252,0.545921,0.0680332,0.217262,0.204132,0.511111,21.1157,69.2529,126.896,18.3643,26.7557,36.0738,3.43488,0.543738,-1.24811,55.5253,-5.96994,-29.4871,10.0603,6.14578,9.91859,-0.889484,0.482969,2.78337,59
0.180631,1.0,0.289583,0.483535,0.876735,1.17547,0.25913,0.0314292,0.376239,68.7543,54.0321,36.3359,12.6614,9.67174,7.9554,-0.353644,-0.00662177,-0.160741,53.668,2.02766,13.8784,4.37906,1.92416,1.7904,-0.759209,-2.48621,1.19268,39
0.0181308,0.180556,0.154167,0.49514,0.420301,0.141238,0.14078,0.0727737,0.348649,40.6763,46.21,55.7772,18.8427,18.9848,23.557,4.35154,3.74462,2.32265,48.5171,-0.0315065,-6.44486,7.49332,2.82218,6.78461,1.11221,0.424964,-0.437388,64
0.0385301,0.241667,0.5375,0.729212,0.655344,0.191804,0.548391,0.110844,0.703377,88.2131,92.7218,89.6909,67.3429,70.5029,73.1267,0.164119,0.219233,0.308264,59.1464,-2.30593,2.37179,24.8372,3.76995,5.83671,-0.19838,-0.363552,1.64335,52
0.00981481,0.0729167,0.2,0.0601464,0.510725,0.0563079,0.179003,0.0978774,0.326984,181.451,145.491,94.0932,50.6386,59.3212,66.7094,-0.0663556,0.129174,0.471797,79.3608,2.34819,24.763,12.9179,3.32699,12.5831,-0.0996289,-0.0832243,0.191445,99
0.634618,1.0,0.638889,0.500269,0.318701,1.00021,0.634633,0.0128851,0.00668478,95.5297,179.417,231.224,31.0139,23.9617,12.4849,0.438863,-0.124112,-0.612736,84.1519,-11.2839,-18.5422,4.95459,1.57566,5.37605,-0.154276,0.235707,0.661645,78
0.152008,1.0,0.166667,0.493337,0.079429,0.985099,0.154621,0.0316367,0.0879514,99.7837,105.323,125.449,75.5142,71.1584,65.2791,0.704147,0.689284,0.62146,66.2306,1.53019,-10.1966,18.7719,1.40931,5.83285,0.516791,0.336697,0.357475,57
0.0121759,0.155556,0.102083,0.325853,0.813087,0.142586,0.0850867,0.0788973,0.233236,76.501,66.2852,61.8717,47.7532,41.9535,40.9198,0.991604,1.0457,1.01298,55.5184,2.70827,4.10971,15.3759,5.8103,6.1146,0.160505,2.33569,1.96702,48
0.710862,0.99375,0.997222,0.461516,0.571925,0.940768,0.835928,0.015663,0.282674,138.396,120.065,111.706,61.6132,56.1313,62.5728,0.0209484,0.611996,0.65882,72.9543,3.0159,5.95185,13.7978,7.57312,9.22041,0.159734,0.98655,1.50878,40
0.0325232,0.329167,0.141667,0.824019,0.185525,0.329511,0.128373,0.0754448,0.302557,129.701,97.8413,41.9329,36.12,32.8342,21.3239,-0.0167778,0.403819,4.23455,68.0198,0.940487,31.194,9.53547,2.14181,5.79081,-0.413201,1.14326,-0.778038,92
0.0743634,0.45625,0.397222,0.361332,0.652002,0.389007,0.292161,0.0742412,0.58968,93.7045,95.7012,89.3332,23.4438,25.3396,20.7008,0.555848,0.223986,0.343761,66.8171,-1.25791,2.24345,7.06447,5.01748,4.3536,-0.0682831,0.531258,0.725729,27
0.170885,0.833333,0.29375,0.490309,0.228291,0.760766,0.244908,0.0243828,0.301915,161.623,120.905,97.3638,20.1023,25.966,24.5873,-0.906648,-0.967715,0.547391,75.716,6.82599,12.2698,6.49957,3.98645,3.71073,-1.59293,2.38022,-1.48729,70
0.287355,1.0,0.313889,0.487491,0.145403,1.00257,0.28938,0.0235424,0.0845317,98.0838,122.985,172.867,9.19351,8.03655,8.52575,-0.658157,-0.761596,-0.650764,74.5026,0.381466,-17.2737,2.06462,0.444782,1.76818,-0.846863,-0.294496,-0.719578,78
0.267824,1.0,0.891667,0.396422,0.514425,1.32837,0.830099,0.0393907,0.699637,187.302,193.1,174.296,36.3282,38.4656,40.516,-1.80767,-1.69495,-1.43789,88.62,-2.83839,4.86911,8.46466,1.25252,2.86094,-2.38594,-1.70185,-0.267671,39
0.29033,0.839583,0.547222,0.495204,0.693783,0.716362,0.438109,0.0202117,0.368077,75.5883,96.3087,171.603,41.8764,47.3861,43.0287,1.34816,0.786551,-0.434906,66.155,6.78715,-28.6021,12.8976,5.88166,9.16254,0.145029,1.081,0.978137,25
1.0,1.0,1.0,0.501042,0.501389,1.0,1.0,0.00969907,0.0,146.974,128.264,121.113,40.4391,38.1319,37.6758,-1.05255,-0.82452,-0.829119,75.734,3.38996,4.2293,11.7311,1.49114,1.96891,-2.17099,-1.0904,4.19389,69
0.0302373,0.177083,0.211111,0.745083,0.108121,0.163012,0.191477,0.0556938,0.191176,76.399,49.0984,29.1812,41.3932,29.8084,20.6734,0.676321,0.913469,1.27416,50.4366,7.03324,18.9131,12.9066,4.44186,9.35305,0.394072,0.931448,0.368378,60
0.351487,1.0,0.375,0.494383,0.825083,1.00699,0.35466,0.0203665,0.0627006,53.9485,87.2148,118.882,7.57168,7.83613,9.42509,1.50851,0.465227,-0.129734,63.5311,-5.15097,-15.8107,2.49518,0.865244,1.04426,0.181881,0.305292,1.33688,59
0.147859,1.0,0.239583,0.486004,0.843674,1.0139,0.17003,0.0341292,0.38285,232.317,209.547,164.121,25.8645,30.1076,38.8543,-2.13244,-1.62415,-1.3213,92.6421,-0.187767,13.6651,5.61844,1.25234,7.31627,-2.02049,-1.70052,2.90863,76
0.0097338,0.227778,0.05625,0.26679,0.827352,0.196415,0.0490203,0.102259,0.240289,217.873,208.215,152.462,44.6616,42.4626,67.9575,-1.54328,-1.12913,0.00876961,91.4683,-3.37293,17.3365,8.28936,4.18313,19.7764,-1.54604,-0.438283,0.825857,90
0.722853,1.0,0.772917,0.499008,0.626737,1.0108,0.766014,0.0158435,0.0647724,146.182,127.496,93.6482,27.8133,24.4835,27.0334,-0.502196,-0.459105,-0.631048,75.9952,0.00970027,14.5854,6.4653,2.43457,5.65673,-1.13437,-2.19986,2.33844,91
0.0277373,0.188889,0.252083,0.338593,0.670096,0.170088,0.196304,0.0663468,0.417477,131.328,114.116,107.799,58.4807,63.5981,64.1598,0.382288,0.476386,0.627296,70.4721,4.79068,4.61323,16.7182,5.13152,7.44735,-0.201894,0.715275,0.553763,6
0.0176331,0.316667,0.0805556,0.167407,0.531391,0.284037,0.0633137,0.106006,0.308757,73.1181,101.555,138.395,4.09833,3.91952,5.31805,2.12917,0.881758,-1.50926,68.3714,-2.43345,-15.5784,1.06561,0.708328,1.37024,0.776314,0.0010991,3.21938,67
0.277389,1.0,0.30625,0.496198,0.140348,1.00737,0.277934,0.0268031,0.094239,173.261,203.997,233.002,13.0694,9.6404,6.83175,-1.00354,-1.08242,-4.90174,90.8668,-2.63302,-8.61558,1.80431,1.37039,1.41514,-3.12471,-1.51578,-0.139189,77
0.386377,0.760417,0.877778,0.448636,0.552709,0.661091,0.623327,0.0187071,0.421137,91.5396,94.2745,100.273,44.8813,46.6474,48.265,1.73888,1.58601,1.34383,65.3441,0.252,-2.58996,12.2307,2.44764,3.18229,0.771501,-1.34346,-0.159949,48
0.0882697,0.783333,0.3,0.705504,0.418865,0.777322,0.177134,0.0477283,0.624384,85.5252,105.397,113.883,11.4039,10.0447,12.6985,1.3638,1.38204,1.02366,69.3188,-4.18656,-4.94232,2.76058,1.27498,2.77498,0.995658,0.502931,0.544733,51
0.361337,1.0,0.566667,0.535239,0.25107,0.791258,0.488197,0.0241195,0.362347,128.338,161.164,195.251,23.1345,20.778,13.4096,0.0660874,-0.109211,-0.872982,82.415,-2.94828,-11.6233,4.3765,0.581904,3.66269,-0.250397,0.945786,0.960257,78
