V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,Class
-0.7626,-0.80257,-0.55605,-0.71273,-0.89874,-0.26393,0.90385,0.39943,0.4053,-0.36924,-0.67658,-0.26728,-0.14946,0.75143,-0.16715,0.78479,-0.1592,-1.1126,-0.69674,-0.28811,-0.061488,-0.86058,-0.013787,-0.4775,-0.4981,-0.57992,-0.48487,-0.11823,-0.18471,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.020493,-0.09507,-0.40052,-0.61062,-0.36096,-0.26431,-0.39779,-0.16374,-0.11229,-0.52399,0.033732,-0.32707,-0.50158,-0.42103,-0.72927,0.35547,0.62579,1
2.0094,0.83152,0.87701,0.7898,0.56239,3.2304,-1.7638,-0.82637,-0.70995,-0.23316,1.8508,-0.38602,-0.27017,-2.0818,-0.23676,-1.6069,0.87943,0.58673,0.41921,-0.28811,-0.47803,0.38821,-0.36558,0.96512,0.26018,0.77649,0.028211,-0.024645,-0.14416,3.3152,0.52658,-2.0818,-0.092482,-0.22559,2.3828,1.4484,1.1478,0.73617,1.0876,-0.26431,1.1398,-0.16374,-0.11229,2.4111,0.99018,-0.54541,2.4793,2.8478,2.2579,-0.46486,-2.1318,2
-0.91055,-2.0454,-0.98411,-0.83331,-1.016,-0.62364,1.1489,0.39943,2.0835,-0.64141,-0.79083,-0.28047,0.35397,0.75143,0.11595,1.6759,-0.15592,0.58673,-0.14237,-0.28811,-0.4635,2.2246,1.1459,0.48425,0.044732,0.35734,0.13733,-0.080349,-0.24653,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.27026,0.24266,-0.22686,-0.26431,-0.26524,-0.16374,-0.11229,-0.57834,-1.2919,-0.54541,-0.55678,-0.4899,-0.78459,-0.46486,0.93219,6
-1.0328,-0.88125,-0.98411,-0.9789,-0.82197,-0.30695,0.85228,0.67183,0.22058,-0.64141,-0.62161,-0.23825,-0.14898,0.15495,-0.14114,0.3628,-0.15246,0.58673,0.13939,-0.020972,-0.031128,0.75548,0.18195,0.48425,0.20403,0.18967,0.08809,-0.11043,-0.072652,-0.3415,0.021347,0.15495,0.33757,-0.22559,-0.42105,-0.35232,-0.18236,0.093854,-0.15056,0.27414,-0.19949,1.8869,0.51442,-0.57834,-1.8003,-0.54541,-0.55678,-0.4899,-0.15355,-0.46486,0.2967,6
-0.13089,0.052536,-0.56416,0.038294,-0.16841,-0.29028,0.26351,0.39943,0.21123,-0.36924,-0.65182,-0.26728,-0.20342,0.60231,-0.19641,0.46073,-0.15885,-0.82935,-1.2549,-0.28811,-0.092985,-0.86058,0.16925,-0.4775,-0.46862,-0.5222,-0.77027,-0.11823,-0.19934,-0.44033,-0.48389,0.60231,-0.020807,-0.22559,-0.020493,-0.09507,-0.36769,-0.54846,-0.32744,-0.26431,-0.36598,-0.16374,-0.04266,-0.53372,-0.50413,-0.42592,-0.51147,-0.43336,-0.080726,0.28337,-0.0053,1
1.2308,0.83152,-0.51883,1.2535,1.0133,0.14717,-0.96032,-0.55397,-0.55033,-0.09707,1.4171,-0.35963,-0.22775,-1.4357,-0.18402,0.46711,-0.1359,0.58673,1.7102,-0.28811,0.6029,0.020912,-0.76911,-0.4775,-0.65197,0.18967,0.29657,-0.094232,-0.15869,-0.3415,2.0423,-1.4357,-0.092482,-0.22559,-0.020493,0.16218,-0.21731,-0.26686,-0.16328,0.27414,-0.21434,-0.16374,-0.11229,-0.38167,0.99018,-0.33473,-0.51684,-0.44006,-0.74456,0.062836,0.73062,1
0.48524,0.5377,0.91661,0.51352,0.29373,-0.18084,-0.19099,-0.28157,-0.24806,-0.64141,-0.65895,-0.33588,-0.29905,0.5526,-0.1713,-0.23305,-0.14734,0.58673,0.11379,0.35305,0.32459,0.020912,-0.083165,-0.4775,-0.45705,0.18967,0.17133,-0.096837,-0.048669,-0.44033,-0.42074,0.5526,-0.092482,-0.22559,-0.42105,-0.35232,-0.071163,0.23983,-0.033804,-0.26431,-0.065877,-0.16374,-0.11229,-0.56589,-0.63604,0.53874,-0.54413,-0.47412,-0.087347,-0.46486,0.23002,6
-0.10981,0.048522,-0.60037,0.063106,-0.14428,-0.24486,0.22426,0.39943,0.21598,-0.36924,-0.6447,-0.26728,-0.20133,0.65202,-0.19723,0.56105,-0.15893,-1.1126,-1.2847,-0.28811,-0.019935,-0.86058,0.2562,-0.4775,-0.47694,-0.63764,-0.77468,-0.11823,-0.18171,-0.44033,-0.54705,0.65202,-0.092482,-0.22559,-0.020493,-0.09507,-0.37616,-0.57295,-0.33437,-0.26431,-0.3734,-0.16374,-0.11229,-0.57834,-0.55977,-0.54541,-0.55678,-0.4899,-0.089845,0.16671,0.039529,3
0.33231,0.83152,0.44752,0.36172,0.14611,-0.24812,-0.033176,-0.41777,-0.30066,0.31119,0.32292,-0.14326,-0.070666,-0.54094,-0.086613,0.14696,-0.14722,0.58673,1.0455,0.51334,0.72611,0.020912,-0.36426,-0.4775,-0.96881,0.18967,0.27292,-0.14365,-0.24072,-0.44033,0.96867,-0.54094,-0.092482,-0.22559,-0.42105,-0.35232,-0.17283,0.018508,-0.13207,-0.15662,-0.16768,-0.16374,-0.11229,-0.53372,0.99018,-0.48567,-0.51147,-0.43336,-0.73918,-0.46486,0.88646,4
-0.42388,0.44793,-0.44128,-0.33092,-0.4147,-0.53799,0.57977,-0.28157,-0.23995,2.3525,1.3102,1.3608,0.48779,0.70172,-0.11315,0.68635,-0.15746,0.58673,0.38609,0.99422,0.071451,0.020912,0.013963,-0.30438,0.21552,0.18967,0.24538,-0.088506,0.10775,-0.3415,-0.67335,0.70172,0.050869,-0.22559,-0.42105,-0.35232,-0.27556,-0.2857,-0.23264,-0.26431,-0.27266,-0.16374,0.026975,-0.50169,-0.054081,-0.20327,-0.47894,-0.39277,-0.47254,-0.29347,0.56556,6
0.97122,0.83152,-0.57052,0.9959,0.76282,0.032973,-0.69248,-0.55397,-0.47347,-0.23316,1.3207,-0.34908,-0.18937,-1.038,-0.19267,0.35957,-0.13229,0.58673,0.48749,-1.3567,-0.2815,0.38821,-0.082174,0.003369,0.15252,0.4244,0.079177,-0.091193,-0.17316,-0.44033,1.6002,-1.038,-0.092482,-0.22559,-0.42105,-0.35232,-0.21201,-0.34032,-0.15403,-0.26431,-0.20691,-0.16374,-0.11229,0.12326,0.99018,-0.50457,0.12478,0.36049,-0.10158,-0.36256,0.21309,4
0.84907,0.56075,1.2784,1.1171,0.95145,-0.074502,-0.81852,-0.28157,-0.40948,-0.64141,-0.81176,-0.32797,-0.4118,0.005834,-0.18601,1.9763,-0.1589,1.1532,0.65147,0.99422,0.95435,0.75548,0.41779,0.003369,-0.048677,0.83826,0.70498,-0.021361,0.38322,0.25149,-0.16812,0.005834,1.341,0.18591,0.78062,0.41943,-0.28403,-0.35257,-0.26039,-0.048934,-0.31932,1.2034,1.5589,-0.57834,-1.9046,-0.54541,-0.55678,-0.4899,0.37873,-0.46486,-0.23934,1
-0.11997,0.033028,-0.5663,0.070518,-0.11866,-0.25134,0.20397,0.39943,0.21305,-0.36924,-0.65618,-0.26728,-0.20413,0.65202,-0.19642,0.47497,-0.15886,-0.82935,-1.2524,-0.28811,-0.085158,-0.86058,0.14189,-0.4775,-0.46238,-0.5222,-0.77259,-0.11823,-0.19548,-0.44033,-0.54705,0.65202,-0.020807,-0.22559,-0.020493,-0.09507,-0.36769,-0.5494,-0.32859,-0.26431,-0.36598,-0.16374,-0.04266,-0.53372,-0.52946,-0.45579,-0.51147,-0.43336,-0.05802,0.28337,-0.028167,5
1.7645,0.8089,2.4363,2.344,2.0826,-0.81997,-1.5348,0.12703,-0.63047,-0.23316,1.3536,-0.16701,-0.18215,0.75143,-0.2353,-0.63808,-0.1583,-1.1834,0.50311,-0.28811,-0.34397,-0.34638,-0.48376,-0.4775,-0.6382,-0.72315,-0.24564,-0.11823,-0.28757,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35232,-0.35181,-0.53716,-0.30547,-0.26431,-0.35113,0.17804,0.026975,1.8296,0.99018,2.657,1.8804,-0.47953,1.6578,-0.4374,-1.5358,6
-0.51195,-0.19138,-0.15694,-0.53519,-0.55429,-0.097533,0.53194,0.12703,0.37787,-0.50533,-0.43043,-0.25672,0.024541,-0.14329,-0.19835,0.94002,-0.15737,-0.47533,-1.1167,-0.68884,-0.60718,0.57184,0.6711,0.24381,0.15757,-0.026997,-0.55378,-0.11247,-0.25271,0.74564,-0.29443,-0.14329,-0.020807,-0.22559,0.17978,0.033554,-0.27873,-0.31678,-0.23842,-0.048934,-0.28538,0.17804,0.09661,-0.38914,0.045057,-0.3934,-0.36463,-0.25015,-0.09136,0.042797,0.078926,4
-0.47565,0.43977,-0.50892,-0.35476,-0.43549,-0.61817,0.62963,-0.28157,-0.22995,2.3525,1.2306,1.3608,0.40335,0.65202,-0.11473,0.58994,-0.15723,0.58673,0.38576,0.99422,0.091696,0.020912,0.014107,-0.30438,0.17396,0.18967,0.24529,-0.088506,0.12876,-0.24267,-0.67335,0.65202,0.050869,-0.22559,-0.22077,-0.22369,-0.26708,-0.26309,-0.22339,-0.26431,-0.26524,-0.16374,0.026975,-0.57834,-0.003142,-0.3176,-0.55678,-0.4899,-0.56197,-0.30183,0.65818,4
-0.36101,0.17976,-0.58882,-0.27723,-0.18789,-0.22573,0.25563,-0.28157,-0.24662,2.3525,0.6379,1.3608,0.19208,0.5526,-0.014695,-1.1027,-0.14571,0.020298,0.20857,-0.28811,-0.005607,-1.3013,-0.81559,-0.4775,-0.69552,-0.90087,-0.73567,-0.11823,-0.31922,-0.3415,-0.48389,0.5526,0.050869,-0.22559,-0.42105,-0.35232,0.44035,1.4727,0.36156,-0.26431,0.43994,0.51981,0.026975,-0.48608,-0.73293,-0.50217,-0.50525,-0.43144,-0.35263,0.045735,0.34114,2
-0.89985,-2.4564,-0.86139,-0.9021,-0.84502,-0.15777,0.81449,-0.009172,0.60447,-0.64141,-0.469,-0.29367,0.016433,0.70172,0.121,-0.23246,-0.15486,-0.22246,-0.40967,0.16987,-0.27109,0.020912,0.04806,0.003369,-0.18625,0.074612,-0.18067,-0.081528,-0.16608,-0.44033,-0.6102,0.70172,0.12254,6.3583,-0.22077,-0.22369,-0.048923,0.93018,-0.073109,6.3047,-0.053152,0.17804,0.30551,-0.54874,-1.7988,-0.010355,-0.55678,-0.4899,-0.4231,-0.067782,0.44681,4
-0.4495,0.44389,-0.47475,-0.32319,-0.406,-0.62094,0.60444,-0.28157,-0.235,2.3525,1.231,1.3608,0.39473,0.70172,-0.11513,0.5933,-0.15724,0.58673,0.38593,0.99422,0.092192,0.020912,0.013915,-0.30438,0.16837,0.18967,0.24529,-0.088506,0.12922,-0.3415,-0.67335,0.70172,0.050869,-0.22559,-0.22077,-0.22369,-0.26708,-0.26309,-0.22339,-0.26431,-0.26524,-0.16374,0.026975,-0.55423,0.004867,-0.31944,-0.5323,-0.45935,-0.53923,-0.30315,0.63568,6
-1.1052,-1.0238,1.3898,-1.0652,-1.0758,1.0071,0.56473,0.39943,0.58225,-0.7775,-1.2365,-0.29894,-0.19844,0.75143,-0.07165,0.49524,-0.15879,-0.54614,-1.0254,-0.28811,0.059893,0.020912,-0.82855,-0.4775,-0.4646,-0.33726,-0.66562,-0.11823,-0.15768,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.36875,-0.43262,-0.32281,-0.26431,-0.36386,-0.16374,-0.11229,-0.57834,-1.5979,1.5569,-0.55678,-0.4899,-0.5876,1.8434,0.028422,4
-0.48877,0.83152,-0.24741,-0.33092,-0.52744,-0.45235,0.64673,4.4854,0.15468,-0.64141,-0.78865,0.27102,-0.18685,0.70172,-0.21265,1.8496,-0.15928,0.16191,0.26085,-0.76899,-0.25264,0.020912,-0.021385,0.003369,-0.44976,0.030237,0.15559,-0.11729,-0.17864,-0.3415,-0.67335,0.70172,-0.092482,-0.22559,-0.42105,-0.35232,-0.36028,-0.48065,-0.3101,0.92027,-0.35537,-0.16374,-0.11229,-0.57834,0.99018,-0.54541,-0.55678,-0.4899,-0.78459,0.53777,0.62579,3
1.7645,0.8089,2.4455,2.3531,2.0915,-0.84017,-1.5348,0.12703,-0.63047,-0.23316,1.3536,-0.16701,-0.18221,0.75143,-0.23537,-0.64058,-0.15829,-1.1834,0.50311,-0.28811,-0.34496,-0.34638,-0.48376,-0.4775,-0.6406,-0.72315,-0.24652,-0.11823,-0.28815,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35232,-0.35075,-0.53622,-0.30432,-0.26431,-0.35007,0.17804,0.026975,1.8312,0.99018,2.6592,1.8737,-0.47955,1.6511,-0.41008,-1.5374,6
-0.78301,-3.1366,2.2247,-0.68139,2.2418,-0.59706,-1.7638,0.39943,-0.2109,-0.64141,-0.76592,-0.25936,-0.2802,0.5526,0.07728,-0.43242,-0.13523,-1.1126,0.36897,-1.891,-0.083992,0.75548,-0.47784,0.48425,-0.65229,-0.58052,0.12901,-0.14942,-0.17787,-0.44033,-0.42074,0.5526,-0.092482,0.18591,-0.42105,-0.35232,-0.035155,0.25019,0.04134,0.27414,-0.035125,-0.16374,-0.11229,-0.52553,-2.3197,2.227,-0.50314,-0.42298,1.4731,-0.46486,-1.3415,3
2.0094,0.83152,-0.59229,2.4495,2.1764,-0.44784,-1.7638,-0.82637,-0.70995,-0.64141,-0.074219,-0.38338,-0.39264,-1.4357,-0.22714,-1.2611,-0.096646,0.58673,0.41921,-0.28811,-0.47803,1.4901,0.75872,1.446,1.1403,0.18967,0.43454,-0.048499,0.020641,2.2281,0.40028,-1.4357,-0.092482,-0.22559,0.58034,0.2908,0.63627,0.28127,0.29914,-0.26431,0.63718,-0.16374,-0.11229,2.4111,0.99018,-0.54541,2.4793,2.414,2.2579,-0.46486,-2.1318,2
0.062779,-0.31925,0.41173,-0.13769,0.11142,0.14717,-0.1568,-0.55397,-0.3375,-0.50533,0.048535,-0.3438,-0.19745,-0.78947,0.054616,-0.68306,-0.073096,1.5308,0.98331,2.9177,0.54386,2.7756,2.2466,3.129,1.8198,1.4,1.872,0.094284,0.57519,0.25149,0.84236,-0.78947,-0.092482,-0.22559,-0.42105,-0.35232,0.032623,0.46022,0.044808,0.16644,0.035924,0.17804,-0.11229,-0.56723,-2.2649,-0.44125,-0.5455,-0.47582,1.9525,-0.46486,-1.8243,2
-0.16928,-0.052814,-0.5257,-0.005195,-0.10406,-0.27304,0.19944,0.39943,0.22316,-0.36924,-0.64252,-0.26728,-0.1959,0.5029,-0.19471,0.34241,-0.15878,-1.3958,-1.411,-0.28811,-0.11861,-0.86058,0.37009,-0.4775,-0.47733,-0.63764,-0.83397,-0.11823,-0.20835,-0.14384,-0.54705,0.5029,-0.092482,-0.22559,-0.020493,-0.09507,-0.36875,-0.55977,-0.32397,-0.26431,-0.36598,-0.16374,-0.11229,-0.39279,-0.41417,-0.29695,-0.38928,-0.2809,-0.008226,0.22661,-0.060967,2
0.81149,0.83152,-0.69778,0.93249,0.70115,-0.24812,-0.52765,-0.55397,-0.38252,-0.50533,0.16837,-0.36491,-0.22169,0.5526,-0.17024,-1.0954,-0.029664,0.58673,-0.27892,-0.28811,-0.56882,1.1228,1.7228,0.96512,1.0558,0.18967,0.26771,-0.10263,-0.14158,-0.44033,-0.42074,0.5526,-0.092482,-0.22559,-0.42105,-0.35232,0.42235,0.53745,0.4841,-0.26431,0.42828,-0.16374,-0.11229,0.71981,0.99018,-0.54541,0.76163,1.1551,0.53663,-0.46486,-0.39835,1
2.0094,0.83152,-0.98411,2.6448,2.3662,-0.88058,-1.7638,-0.82637,-0.70995,-0.50533,0.5256,-0.38074,-0.33077,-1.7836,-0.26861,-1.4825,0.17651,0.58673,0.41921,-0.28811,-0.47803,0.57184,0.75362,0.96512,1.3693,0.58088,0.20008,-0.014246,-0.045998,4.4024,-0.54705,-1.7836,-0.092482,-0.22559,2.9837,1.8343,2.1337,1.613,0.56965,-0.26431,2.1239,-0.16374,-0.11229,2.4111,0.99018,-0.54541,2.4793,3.1958,2.2579,-0.46486,-2.1318,6
-0.86024,-0.7718,-0.81681,-0.85675,-0.79557,-0.32629,0.83632,0.67183,0.1366,-0.64141,-0.62422,-0.23825,-0.15933,0.75143,-0.1565,0.66866,-0.1571,0.58673,0.20337,-0.28811,0.091682,0.020912,-0.000369,0.003369,-0.10008,0.18967,0.11993,-0.094832,-0.081564,-0.44033,-0.67335,0.75143,0.19422,-0.22559,-0.42105,-0.35232,-0.24908,-0.091683,-0.21993,-0.048934,-0.26206,1.5451,0.37515,-0.55364,-1.2256,-0.54541,-0.53169,-0.4586,-0.30684,0.032308,0.29913,6
-0.7798,-0.81734,-0.53966,-0.71449,-0.88249,-0.267,0.89058,0.39943,0.40398,-0.36924,-0.68292,-0.26728,-0.15103,0.75143,-0.16687,0.71483,-0.1592,-1.1126,-0.66849,-0.28811,-0.08768,-0.86058,-0.011815,-0.4775,-0.47813,-0.56068,-0.46852,-0.11823,-0.1897,-0.44033,-0.67335,0.75143,-0.020807,0.18591,0.38006,0.16218,-0.3984,-0.61062,-0.36096,-0.15662,-0.39885,-0.16374,-0.04266,-0.49755,-0.018802,-0.3651,-0.47473,-0.38752,-0.70236,0.16743,0.65616,1
-0.4495,0.44389,-0.47475,-0.32319,-0.406,-0.62094,0.60444,-0.28157,-0.235,2.3525,1.2469,1.3608,0.40239,0.75143,-0.11607,0.57856,-0.15713,0.58673,0.35024,0.99422,0.055739,0.020912,-0.009891,-0.30438,0.14105,0.18967,0.21103,-0.088506,0.10901,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35232,-0.26497,-0.26121,-0.21877,-0.26431,-0.26206,-0.16374,0.026975,-0.48492,0.03566,-0.23268,-0.46191,-0.37153,-0.47559,-0.22987,0.54919,1
-0.13189,-0.097947,-0.39356,0.058509,-0.027337,-0.32717,0.15225,0.39943,0.18436,-0.36924,-0.66809,-0.26728,-0.21132,0.70172,-0.19341,0.26987,-0.15863,-1.3958,-1.4202,-0.28811,-0.096585,-0.41983,0.42366,-0.4775,-0.52632,-0.63764,-0.79615,-0.11823,-0.21069,-0.44033,-0.6102,0.70172,-0.092482,-0.22559,-0.020493,-0.09507,-0.36134,-0.53339,-0.31241,-0.26431,-0.35855,-0.16374,-0.11229,-0.54097,-0.68554,-0.12009,-0.51883,-0.44255,-0.15707,0.099116,0.12789,5
-0.59276,0.69381,-0.6315,-0.56841,-0.73783,-0.58777,0.88709,-0.28157,-0.32249,-0.23316,-0.5802,-0.11159,-0.32807,0.5526,-0.065812,-1.4198,-0.15822,-1.679,-1.1748,-0.28811,-0.42534,-1.4482,-0.56475,-0.4775,-0.46808,-0.92528,-0.90442,-0.11823,-0.28194,-0.44033,-0.42074,0.5526,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431,-0.41369,-0.16374,-0.11229,-0.27597,0.88096,-0.43499,-0.32879,-0.4899,-0.53746,-0.14986,0.58705,6
-1.0218,-0.11375,-0.8844,-0.99893,-1.1126,-0.51352,1.192,0.12703,0.15278,-0.50533,-0.38053,-0.28311,-0.091194,0.75143,-0.15896,0.85072,-0.15815,-0.12131,0.010043,-0.28811,-0.2074,0.020912,-0.029378,-0.4775,-0.15773,0.018963,-0.012206,-0.085332,-0.17358,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.30203,-0.3083,-0.2627,0.16644,-0.29705,-0.16374,-0.11229,-0.52246,-0.8812,-0.508,-0.52841,-0.4545,-0.52868,-0.37116,0.64584,6
-0.47565,0.43977,-0.50892,-0.35476,-0.43549,-0.61817,0.62963,-0.28157,-0.22995,2.3525,1.2306,1.3608,0.40284,0.65202,-0.11475,0.58994,-0.15723,0.58673,0.38576,0.99422,0.091696,0.020912,0.014107,-0.30438,0.17396,0.18967,0.24529,-0.088506,0.12915,-0.24267,-0.67335,0.65202,0.050869,-0.22559,-0.22077,-0.22369,-0.26708,-0.26309,-0.22339,-0.26431,-0.26524,-0.16374,0.026975,-0.57834,-0.003142,-0.3176,-0.55678,-0.4899,-0.56197,-0.30183,0.65818,6
0.25391,0.66413,-0.1043,0.4188,0.20162,-0.5816,0.047736,-0.28157,-0.22237,-0.09707,-0.28748,-0.31741,-0.2164,0.40349,-0.18452,0.73749,-0.15552,2.8525,0.83642,2.9177,0.3604,0.020912,0.16781,-0.88967,-0.40461,0.74854,0.44777,-0.079606,-0.10951,-0.44033,-0.23127,0.40349,-0.092482,-0.22559,-0.42105,-0.35232,-0.23955,-0.19057,-0.19565,-0.26431,-0.24085,-0.16374,-0.11229,-0.4953,0.99018,-0.39715,-0.50056,-0.41975,-0.72825,0.92768,0.4499,5
-1.0143,-1.0836,-0.9026,-1.011,-0.10912,-0.70053,0.37107,0.26323,0.14449,-0.50533,-0.44449,-0.25672,-0.015223,0.75143,-0.13991,-1.0354,-0.14921,-0.042639,-0.26096,-0.28811,-0.52028,0.020912,0.085043,-0.4775,0.30311,-0.24367,-0.22442,-0.11151,-0.22593,-0.44033,-0.67335,0.75143,0.12254,-0.22559,-0.42105,-0.35232,0.18936,0.86237,0.27949,-0.26431,0.19181,-0.16374,0.09661,-0.41917,-1.2573,-0.54541,-0.42039,-0.31972,0.62276,-0.23131,-0.55648,6
