V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,class
0.0776157,0.508333,0.241667,0.772267,0.653879,0.485765,0.193475,0.0426484,0.368193,87.976,79.3942,54.8324,35.7588,32.9779,22.9407,0.304647,0.286945,0.856089,61.09,-1.12887,12.968,11.0549,2.96908,7.90192,-0.0677242,-0.515805,0.303975,88
0.0427431,0.183333,0.463889,0.906756,0.483174,0.140151,0.42363,0.0534796,0.497414,57.8526,46.4628,46.9366,36.676,25.4373,24.5324,1.0337,0.903313,1.11258,48.9024,4.68664,1.09538,11.373,7.10683,8.53499,0.592222,3.02762,0.597049,97
0.174508,0.70625,0.352778,0.689496,0.743159,0.663702,0.280262,0.0338584,0.299584,21.1651,25.6217,29.3813,34.8824,35.7648,35.5925,1.964,1.86877,1.77308,26.8706,-1.22691,-6.59997,22.8399,4.88471,10.8105,0.640788,1.12527,0.0902381,3
0.110654,0.486111,0.535417,0.383134,0.449351,0.367272,0.424506,0.0380733,0.574853,87.1054,58.5737,56.0153,61.9917,53.0956,43.748,0.352621,1.16082,1.4602,51.5725,11.5001,2.78306,20.4257,13.3981,10.9492,0.169122,2.33044,-0.287108,20
0.0942535,0.225,0.616667,0.156551,0.564667,0.170225,0.577083,0.0400319,0.320696,80.8491,78.8119,84.6123,60.5643,55.7546,55.7769,1.00671,1.16901,1.05014,58.7895,1.43615,-2.84,17.1909,2.96586,7.58603,0.590297,1.42188,-0.960447,55
0.0151331,0.0770833,0.272222,0.183631,0.292228,0.0706315,0.223882,0.0887189,0.27882,57.5533,46.0895,39.9182,25.9784,25.7603,20.4108,0.85952,1.47867,1.07664,48.6746,4.18494,5.94546,11.0118,4.74332,8.33531,0.211427,-0.157805,0.268003,4
0.0183276,0.436111,0.0854167,0.848582,0.0278714,0.373181,0.0657104,0.109883,0.508001,91.8642,101.258,83.9836,41.7837,43.9845,54.7841,0.906542,0.892164,1.19618,66.6208,-5.63129,8.23657,11.9149,5.327,12.3681,0.469253,0.428122,0.19571,91
0.0437616,0.433333,0.122917,0.789106,0.053973,0.397322,0.110359,0.0498545,0.178401,224.827,239.132,248.751,12.0028,14.3997,13.5584,-4.92716,-5.78553,-7.09098,97.1159,-1.37778,-2.84587,2.51915,0.701167,0.989624,-6.26244,4.05366,-0.670696,78
0.0382465,0.504167,0.225,0.438336,0.419445,0.443578,0.186329,0.0871539,0.662841,135.048,127.04,137.22,60.0017,62.5133,64.8495,-0.754579,-0.681766,-0.561115,72.8849,4.28174,-3.11056,19.0699,4.05161,6.46094,-0.957749,2.00757,2.19858,70
0.528773,1.0,0.858333,0.507723,0.636708,0.756066,0.818636,0.0150155,0.383954,171.297,120.417,101.954,57.9499,44.9178,40.1223,-0.718184,-0.202156,0.424891,75.0645,9.39778,10.8581,12.3219,5.52723,7.38079,-0.792281,1.44446,-0.347129,12
0.181522,1.0,0.275,0.4494,0.0952928,1.01115,0.203634,0.029107,0.33992,253.582,253.797,253.952,2.5305,1.52741,0.596421,-7.1794,-8.66778,-10.7139,99.8114,-0.0193638,-0.0443277,0.249833,0.146282,0.366235,-8.33428,-6.00406,-7.71946,17
0.136464,0.455556,0.84375,0.788383,0.521222,0.362829,0.850546,0.0393113,0.644971,36.4308,38.3264,38.0133,50.1411,52.894,51.7761,1.58597,1.50114,1.58886,30.3962,0.424973,-1.06146,29.4291,5.1332,7.40761,0.499411,1.60425,-1.20995,52
0.0962384,0.444444,0.408333,0.870924,0.820009,0.296782,0.408814,0.0395069,0.469707,107.536,103.803,95.6468,23.6243,19.2414,18.9712,0.727429,0.759575,0.2208,69.6952,-0.218613,3.57532,5.32758,1.41322,4.9184,0.263873,0.288408,0.447013,93
0.0393924,0.214583,0.588889,0.182564,0.176136,0.219824,0.528949,0.0831497,0.688267,206.789,154.117,90.3576,69.7532,84.7792,73.9801,-1.27672,-0.366485,0.680586,79.1941,7.58041,31.7603,21.481,11.5429,13.9838,-1.07177,0.436806,-0.425275,24
0.0128704,0.2125,0.0861111,0.495347,0.482991,0.167817,0.0760515,0.0930755,0.296648,215.253,215.962,218.598,59.3572,56.4274,51.5698,-1.24268,-1.13537,-1.09015,92.6841,0.109779,-1.02299,11.1013,1.34992,3.33074,-1.30718,0.215866,-0.773362,75
0.0723828,0.446875,0.50625,0.703002,0.485608,0.292406,0.395733,0.0730347,0.680048,90.7737,77.9594,71.9418,63.3078,58.8693,60.9249,0.674923,1.1389,1.23544,58.297,2.60427,5.56928,18.8717,9.78052,9.9444,0.257213,2.33589,-0.041744,55
0.718901,1.0,0.789583,0.498131,0.591353,1.02095,0.738542,0.0134432,0.0895192,102.309,91.469,83.1177,57.2611,53.4122,48.3994,0.193335,0.277968,0.331499,63.291,2.05474,4.43536,17.5174,1.09197,2.18397,-0.219884,0.795807,-0.441665,59
0.158061,1.0,0.208333,0.510819,0.085787,0.97428,0.180808,0.0391389,0.241306,253.385,251.53,252.519,5.55557,5.14026,4.65829,-12.9626,-13.3476,-13.2894,99.5361,0.346726,-0.115551,0.88218,0.118099,0.226181,-14.0397,-4.22596,-7.50223,79
0.0160012,0.122917,0.2,0.205331,0.699393,0.101111,0.170895,0.0726944,0.349106,109.732,104.336,101.862,43.7269,40.182,38.2927,0.577098,0.549601,0.65547,68.9597,1.06175,1.25993,11.0753,3.65953,4.12191,0.0643834,-0.104994,0.135008,63
0.268958,1.0,0.710417,0.523253,0.243135,1.14913,0.529316,0.038294,0.621408,168.719,195.529,209.686,23.8187,20.2395,19.9397,0.285338,-0.428169,-1.51699,89.1727,-3.46464,-5.13863,3.95767,1.10796,1.79217,-1.15403,0.430844,3.68365,78
0.23849,1.0,0.266667,0.488224,0.120961,1.01109,0.240495,0.0275412,0.105664,117.916,185.979,253.493,10.8317,10.161,3.30392,0.65724,0.0436274,-10.839,86.5533,-6.00978,-20.1787,1.85344,0.832893,2.72245,-0.0274407,0.342855,0.56243,78
0.013125,0.141667,0.10625,0.258441,0.523749,0.132076,0.0992422,0.0868056,0.128028,132.489,129.565,117.416,34.89,34.6938,34.3586,0.380818,0.369056,0.429659,75.7753,-0.820676,4.50755,8.18056,1.02737,2.19697,0.212155,-0.00188183,0.179183,96
0.101966,0.358333,0.4375,0.807629,0.837879,0.312379,0.381222,0.0396501,0.349585,177.588,143.14,91.9412,17.3069,16.3063,16.048,-0.920311,-0.749505,-0.405168,80.3488,1.50955,20.6454,3.74528,0.821296,2.5657,-1.11683,-0.484654,0.599749,38
0.0228841,0.0645833,0.440625,0.127701,0.219019,0.0550189,0.411758,0.0881935,0.195836,121.43,114.14,112.825,87.4629,76.2202,79.0246,-0.052089,-0.0498814,-0.0154543,66.3859,-0.426354,1.89806,24.9905,4.97026,2.93452,-0.379767,0.139779,-0.206867,89
0.100567,1.0,0.127083,0.486416,0.054946,1.05681,0.115321,0.0512142,0.208652,146.137,215.579,243.727,20.7802,8.89005,4.54965,1.12751,0.467962,-0.859834,91.4487,-9.43067,-10.438,1.85346,1.90703,2.70244,0.638154,1.342,0.790327,77
0.103993,0.705556,0.20625,0.536675,0.918738,0.62451,0.175902,0.0316082,0.285373,146.045,138.232,133.301,48.8402,48.0744,46.7646,-0.432364,-0.433598,-0.458742,77.3038,1.27131,2.31146,12.5118,1.62006,3.54071,-0.99398,2.58124,5.45746,58
0.0206308,0.163889,0.1875,0.562516,0.657639,0.13199,0.156433,0.0603086,0.328625,155.698,140.438,115.02,64.3641,56.9693,53.8068,-0.226884,-0.0815347,0.446446,77.1665,0.616824,10.1432,15.0791,8.96141,6.00368,-1.14845,-0.837177,0.613895,55
0.459971,1.0,0.635417,0.509614,0.704078,0.918314,0.513447,0.0163809,0.276111,74.7373,68.4515,61.7148,43.8094,40.9954,40.0,1.14639,1.32098,1.63161,55.4353,0.887602,4.75472,17.2434,2.99357,3.59746,-0.788119,1.31344,-0.20078,48
0.0953472,1.0,0.191667,0.615913,0.936097,1.01104,0.162526,0.0571134,0.502536,140.518,117.216,98.2815,16.0393,15.2173,13.5793,-2.23754,-2.35028,-2.0637,74.2226,3.18117,9.022,4.44372,1.01687,1.24744,-3.38272,6.29699,1.16282,39
0.155729,1.0,0.177778,0.524328,0.922962,0.991921,0.158769,0.0396878,0.124023,179.684,178.28,178.108,12.7976,11.7559,11.0451,0.245552,0.971915,0.815201,86.9594,0.235312,0.125873,2.27022,0.535854,0.633196,0.119115,-1.22727,-0.650848,85
0.346094,0.722917,0.772222,0.674624,0.363293,0.720846,0.581627,0.0194131,0.380041,102.968,105.566,100.886,42.6866,41.1366,40.0667,0.0244608,0.0210183,0.124442,68.3765,-1.54594,1.53126,12.8558,2.04148,2.99111,-0.851331,-2.0329,0.931299,15
0.133372,0.325,0.596875,0.263354,0.678621,0.277338,0.485208,0.0252856,0.312458,202.179,215.89,229.954,11.9309,10.3529,7.17837,-1.0593,-1.08618,-1.83709,93.3848,-1.01535,-4.03522,1.81155,0.379546,1.1606,-1.28561,0.149689,-0.948537,77
0.388997,1.0,0.495833,0.526052,0.76152,0.97814,0.487326,0.0285858,0.215467,119.687,123.452,76.2478,23.3849,19.872,23.0343,1.86307,2.50862,5.29512,73.7866,-7.2079,18.3955,4.6842,1.78915,4.89506,1.75226,1.64582,-1.08264,38
0.0260612,0.204167,0.2,0.538873,0.688655,0.160904,0.165936,0.0582063,0.361767,112.055,78.0482,87.273,48.9089,60.1145,61.5814,-0.540151,0.269253,-0.0405645,60.9517,17.2116,6.02571,17.3841,22.597,21.5368,0.127082,0.794077,0.404861,28
0.0588194,0.213889,0.46875,0.797284,0.69114,0.151489,0.438596,0.0475207,0.413333,53.0563,49.9231,49.7165,70.1415,69.7003,72.1205,1.39708,1.48838,1.4589,35.7294,1.70141,3.19012,31.6597,6.12678,8.50379,0.516898,1.91331,0.859168,63
0.0676215,1.0,0.241667,0.47058,0.752914,1.378,0.193129,0.0527172,0.720187,94.3001,112.84,93.945,40.1583,46.8004,47.8124,-0.167204,-0.269353,-0.250722,68.8759,-7.84407,7.17402,13.793,3.56682,6.06755,-0.628077,-0.50176,1.68187,27
0.0700521,0.29375,0.655556,0.873698,0.262063,0.217833,0.45545,0.0503924,0.636224,65.481,66.7428,59.7765,52.864,54.6451,57.8132,1.46229,1.45829,1.50849,53.3642,-2.21944,5.6384,17.7447,2.9053,5.08195,0.817653,0.643442,0.291666,17
0.303223,1.0,0.354167,0.504061,0.153504,1.019,0.30814,0.0198485,0.14384,229.471,228.209,227.989,12.8251,12.6197,11.9383,-0.472069,-0.415376,-0.475249,95.7892,0.179823,0.113142,2.07463,0.24795,0.514048,-0.536362,0.491083,0.542916,17
0.440156,1.0,0.766667,0.447784,0.731638,1.09468,0.642008,0.0265057,0.425883,148.784,114.763,90.5799,38.3131,32.7887,23.6986,-0.650912,-0.532532,-0.446811,73.3831,5.2209,11.856,9.19613,1.18643,2.7486,-0.898087,0.734046,-1.18093,39
0.017066,0.325,0.102778,0.863443,0.305828,0.273395,0.075416,0.110207,0.489085,129.108,112.726,73.552,32.5278,37.5476,43.3634,1.09647,1.39099,1.76155,71.6324,-0.996511,19.3143,8.83959,1.75521,7.71178,0.76915,0.521654,-0.296696,27
0.00522569,0.0541667,0.147222,0.600143,0.541768,0.0401428,0.146426,0.139535,0.344702,64.5426,48.2813,56.6423,41.9658,41.5139,41.3936,0.467415,1.05075,1.05755,48.114,10.3385,-3.17986,16.9471,14.4862,4.14762,0.344102,1.65448,-0.261001,9
0.0206308,0.169444,0.202083,0.707144,0.503977,0.123472,0.19685,0.0695652,0.397499,140.572,119.624,112.222,50.4764,55.7167,57.3299,0.422678,0.297694,0.275586,73.0882,4.9707,5.49582,13.5794,9.02079,6.62592,-0.0386545,2.06212,0.714593,55
0.0163831,0.172222,0.225,0.86822,0.657355,0.136063,0.189798,0.0876016,0.57721,74.9262,80.9968,78.8661,33.427,35.3314,34.5221,0.383256,0.106584,-0.130486,60.6174,-2.26661,0.483315,12.9939,2.42204,3.23428,-0.732211,1.3208,1.86874,57
0.0748611,0.294444,0.520833,0.6784,0.461102,0.200569,0.430596,0.0509431,0.511849,132.553,105.285,88.9029,61.9329,63.7155,60.1185,0.307385,0.639302,0.950625,68.1695,6.07166,10.1153,17.438,4.28352,4.13911,-0.0664528,1.07228,0.0490894,54
0.164855,1.0,0.466667,0.404079,0.212133,0.967239,0.333328,0.0463018,0.646739,53.555,89.413,176.52,12.715,10.5794,10.6383,3.56018,1.79809,-1.36099,65.2705,3.08706,-32.7177,3.06382,1.00045,3.84825,1.40227,0.739129,4.12629,78
0.450382,0.78125,0.727778,0.478567,0.472643,0.716439,0.630742,0.0189782,0.207878,99.537,78.8068,72.2987,65.7589,62.4285,58.3864,0.766881,1.16033,1.34349,59.1031,6.50793,5.81062,18.8403,9.95606,8.18162,0.43499,2.21687,0.587722,40
0.0180208,0.0916667,0.247222,0.0418794,0.88289,0.0802595,0.232425,0.0725755,0.204801,82.1211,78.0279,55.0267,35.5726,34.8884,27.5751,0.982088,0.582736,1.32675,60.0889,-2.15317,12.1411,11.9949,6.12322,8.12393,-0.325523,-0.102237,0.593697,64
0.0210764,0.358333,0.169444,0.144414,0.734738,0.33963,0.127251,0.105162,0.652878,109.34,86.5066,74.7521,12.3293,9.13734,14.0332,-0.70764,0.0685024,-0.758296,66.0315,4.66994,7.94809,2.90187,2.97726,5.22042,-0.887873,0.0644137,1.39685,76
0.0112211,0.155556,0.0895833,0.493473,0.104443,0.135159,0.0841403,0.0876741,0.194767,56.689,36.3316,32.6766,17.3371,13.7261,12.5014,0.805933,1.29793,1.36218,46.0043,9.07617,6.62813,6.84047,3.14071,4.2111,0.629118,0.747651,0.778587,92
0.211493,0.333333,0.797917,0.139404,0.410628,0.288959,0.758498,0.0252832,0.20483,109.792,101.582,90.4515,44.7488,45.4966,43.6652,0.332552,0.312219,0.522722,67.569,1.0567,5.73723,13.3716,3.42803,4.96568,-0.369462,3.68564,1.80587,6
0.0314178,0.169444,0.3,0.0562535,0.859956,0.113129,0.301001,0.0685209,0.381944,92.1975,79.3352,89.3478,69.8984,64.3438,69.365,0.941099,1.25278,0.983368,58.8148,5.4068,-2.69744,19.2962,7.16743,3.55663,0.623523,3.3404,-0.443429,63
0.115885,0.266667,0.75625,0.130304,0.54051,0.184499,0.711668,0.0396005,0.425362,33.3027,29.5881,26.6471,35.5339,26.7257,21.8093,2.40276,2.31843,2.61488,37.1947,0.573198,2.18147,13.9486,4.04524,5.28353,1.13436,2.73987,1.70964,97
0.314375,1.0,1.0,0.499538,0.32501,1.10315,0.908451,0.0412525,0.685625,169.809,157.705,92.4988,18.3672,15.0859,11.1317,-0.503414,-1.12704,-0.577589,82.2731,-4.5802,22.7652,3.33053,0.811852,4.45656,-1.73262,2.03632,-0.81918,92
0.0329456,0.129167,0.483333,0.217277,0.618431,0.0968705,0.390305,0.0741261,0.472284,64.9029,61.3813,75.0717,36.4671,32.08,29.6091,1.69242,1.84653,1.72149,55.1806,4.14452,-7.37359,10.6513,2.57594,5.66316,1.23011,0.714872,1.72806,55
0.0704745,0.444444,0.24375,0.179894,0.12175,0.375423,0.208602,0.037034,0.349466,146.046,130.213,113.802,58.1501,59.6424,54.7776,0.438212,0.494825,0.584841,75.1506,2.07963,7.15548,13.906,2.45092,2.48618,0.0832678,0.733137,0.373921,69
0.0548206,1.0,0.110417,0.426423,0.970853,1.04219,0.0732723,0.0835005,0.503512,42.6511,51.2517,57.1767,20.2999,21.7865,23.3249,2.24419,1.85821,1.56921,50.1191,-2.36167,-4.80809,8.93598,1.87009,2.67323,0.34772,0.370598,-0.352909,85
0.00697917,0.0979167,0.116667,0.966442,0.44693,0.0814073,0.108738,0.116915,0.389058,151.26,164.133,180.794,14.2794,14.4581,14.98,-1.93642,-1.93617,-1.86131,83.7437,-0.789974,-5.43753,3.18794,0.257746,0.48526,-2.42408,-0.945727,-0.594738,67
0.00796296,0.147917,0.133333,0.0884296,0.253038,0.154063,0.116916,0.159884,0.596244,131.282,94.5574,60.9273,33.1596,31.1258,25.9643,-0.915678,-0.711315,-0.202624,67.758,5.58215,19.9779,10.0554,4.73464,5.56244,-1.21214,1.8983,0.574608,25
0.264786,1.0,0.322222,0.514766,0.134669,1.02048,0.270188,0.0254836,0.178251,154.903,202.206,250.224,21.9833,17.1613,5.53381,0.444091,-0.148433,-6.38866,90.0983,-3.7691,-13.9428,3.09108,0.953865,4.26132,-0.186096,0.796084,0.351838,78
0.341933,0.997917,0.672222,0.420894,0.223627,0.98189,0.510808,0.0284162,0.490278,166.906,156.221,145.339,64.0007,58.091,53.1841,-0.123964,-0.0311208,0.114707,81.1695,1.03621,3.81346,12.9048,3.62611,6.78335,-0.304536,3.35358,0.998232,97
0.077581,0.325,0.483333,0.648012,0.600546,0.30886,0.361452,0.0525884,0.506116,160.858,132.375,94.341,26.8932,25.6891,24.7821,-0.675019,-0.425152,0.43225,77.5938,1.91478,16.12,6.23722,1.49981,5.81721,-0.920427,0.402469,0.145646,38
0.16684,1.0,0.291667,0.446308,0.87316,0.950159,0.250488,0.0481096,0.427976,135.296,134.527,133.369,17.3323,17.4373,18.1039,-1.10803,-1.22769,-1.22245,77.5416,0.0331219,0.4666,4.50349,0.587573,0.785209,-2.56894,1.02185,1.30988,29
0.49978,1.0,0.652778,0.484555,0.714412,0.872794,0.577819,0.0151571,0.234379,212.317,213.492,215.656,33.0624,33.1243,34.0621,-2.39739,-2.55613,-2.54531,92.8849,-0.000902982,-0.540159,7.14849,0.828268,1.40848,-3.77954,3.56706,1.3716,95
0.379832,1.0,0.391667,0.500904,0.811414,1.00058,0.38018,0.0187095,0.0302157,116.89,90.8307,68.532,20.6729,19.9451,18.0186,-0.602213,-0.38562,-0.19066,66.9463,4.08397,12.9696,6.21956,2.00236,3.04983,-1.00273,0.693321,0.880805,39
0.0191493,0.285417,0.127778,0.102467,0.0435244,0.255043,0.105709,0.0964037,0.474929,149.28,172.473,197.774,8.30026,5.64773,2.68575,0.218916,0.163031,-1.5822,85.1957,-1.86254,-8.14351,1.16994,0.489285,1.34397,0.10891,0.558891,0.534502,78
0.222523,1.0,0.277083,0.460498,0.114606,0.99153,0.235805,0.024368,0.196909,164.395,176.586,205.187,38.3183,29.8544,16.0709,0.66505,0.741661,0.974707,86.1966,0.548463,-8.49305,5.77053,0.472503,4.77914,0.574921,-0.26114,0.254592,77
0.00730324,0.0729167,0.211111,0.508112,0.600691,0.0589189,0.20039,0.133914,0.525564,110.045,107.662,107.675,58.4409,67.5397,70.8855,0.631759,0.522069,0.505457,67.2594,2.14622,1.62914,18.5129,6.34368,6.26162,-0.0915225,2.03739,1.08913,33
0.0141898,0.272917,0.0861111,0.202881,0.744448,0.282113,0.0704096,0.123165,0.396208,60.3691,46.8059,39.3719,19.5782,19.9706,20.4342,0.959442,1.67898,2.16325,49.919,4.43786,7.78444,8.4942,2.49167,3.87361,0.290514,0.300935,0.371095,88
0.0433102,0.714583,0.144444,0.320676,0.962241,0.703265,0.0912598,0.0946018,0.580399,40.2328,41.134,43.2737,28.796,27.4601,23.2948,0.339684,0.338748,0.385656,43.4182,0.560889,-3.87847,15.4006,2.2521,5.98531,-0.132359,0.884084,-0.496318,6
0.0432639,1.0,0.161111,0.642483,0.522813,0.964783,0.121144,0.133494,0.731465,191.64,195.504,192.26,35.3656,35.1301,35.4626,-1.09166,-1.2551,-1.20766,89.5017,-0.984383,0.614657,7.2715,1.31311,1.46688,-2.04055,0.487951,0.764671,68
0.1068,0.802083,0.291667,0.389234,0.767433,0.788685,0.216538,0.0456245,0.543476,215.368,179.853,117.241,9.8355,13.3757,17.1511,-0.527431,-0.0347317,0.760756,87.7804,0.433066,21.1705,2.3603,1.13332,3.69797,-0.204663,-0.084804,-1.46669,31
0.285214,0.683333,0.627778,0.359063,0.750551,0.628529,0.526445,0.0192351,0.335137,153.655,129.684,131.344,45.267,43.1628,46.9127,-0.653188,-0.505795,-0.363053,76.2266,5.861,1.74629,12.8742,3.32321,5.93356,-2.13307,2.52842,1.65054,0
0.0246759,0.204167,0.177778,0.112467,0.658939,0.178062,0.138921,0.0565197,0.320153,85.6388,83.2821,44.9179,40.9725,38.3471,43.0277,1.68363,2.00788,2.54252,61.5561,-6.43238,23.4143,10.9835,3.44674,10.5113,1.01664,0.249815,-0.373091,88
0.141111,1.0,0.147222,0.506763,0.0719759,0.999923,0.141276,0.0433071,0.0415094,210.593,251.098,253.238,17.2925,6.83919,2.16331,-0.446824,-2.70053,-2.07303,98.0797,-5.99076,-2.58614,1.30137,1.87934,1.81034,-2.14036,0.713009,-2.15259,77
0.204141,1.0,0.29375,0.518925,0.895902,1.06848,0.22741,0.0364205,0.305053,73.9324,99.6826,118.196,19.7971,21.998,21.7295,0.58646,0.0591146,-0.0480124,67.1543,-4.44284,-9.55064,6.29813,2.00196,2.4563,-0.182143,0.107737,-0.199361,59
0.603142,1.0,0.838889,0.508918,0.652588,1.06449,0.800812,0.0256373,0.281022,178.63,178.98,178.438,10.2818,10.2901,10.533,-2.21098,-2.45303,-2.3975,87.0254,-0.116859,0.124679,2.10528,0.436767,0.568545,-3.46531,1.16071,0.836437,72
0.490741,1.0,0.597917,0.488598,0.272931,1.07704,0.583613,0.0193868,0.179249,12.9128,5.80461,6.46358,10.9616,8.47783,8.93648,4.22131,9.78242,8.47092,16.2942,11.0314,3.03972,10.8124,6.77833,5.45409,0.515872,0.0231128,0.0982317,71
0.0230729,0.133333,0.296875,0.932088,0.733918,0.125807,0.250333,0.0832393,0.417105,143.641,136.468,135.978,72.3709,69.6645,71.3026,-0.0921801,-0.0258341,0.0147693,75.3413,1.42429,0.910625,17.444,1.45291,2.63608,-0.184396,1.10163,0.44248,86
0.2275,0.586111,0.54375,0.561249,0.207032,0.587422,0.440946,0.0223087,0.286158,132.451,59.1667,33.2798,12.3742,7.9478,5.08018,-0.697649,1.25686,1.04286,60.3039,18.8052,25.8832,2.85509,2.52791,1.27106,0.197334,-7.03245,0.371491,92
0.0808912,0.458333,0.444444,0.322285,0.613114,0.433253,0.324875,0.0458578,0.602898,170.445,156.458,147.635,78.1948,82.2412,82.8682,-0.397167,-0.292583,-0.239609,78.9559,2.82377,4.90641,20.7618,4.55107,5.71609,-0.777066,1.83068,3.81139,14
0.0821412,0.430556,0.225,0.218972,0.275505,0.418119,0.198139,0.0337467,0.152091,48.4942,47.0676,47.9334,15.5921,15.5117,14.2465,-0.245508,-0.306738,-0.501058,49.3013,1.00089,-0.539632,7.91151,1.53497,2.21388,-0.757721,1.57442,-1.38149,21
0.20978,1.0,0.425,0.578038,0.147886,1.10942,0.35836,0.0486069,0.5064,79.5063,67.1799,48.369,61.7936,59.8379,43.3869,1.28141,1.25816,1.26579,52.9629,2.84365,11.93,20.553,4.27879,4.75962,0.412791,0.102369,0.995585,48
0.154512,0.714583,0.5375,0.720326,0.76574,0.651566,0.448849,0.0406607,0.597718,49.2229,47.5667,27.7788,22.1356,19.4942,16.5248,0.221889,0.446678,0.513641,48.3177,-4.77063,16.679,9.92004,5.13197,7.33813,-0.488101,-1.3371,1.68987,91
0.538993,1.0,0.669444,0.470035,0.725423,1.02792,0.577779,0.0162877,0.194865,83.8231,78.3279,78.8699,61.2081,61.3124,61.9281,0.62456,0.804927,0.840685,57.151,2.30529,0.610341,20.7748,8.16548,7.3606,0.0784445,3.2275,0.349187,40
0.0179398,0.0666667,0.3625,0.975734,0.197759,0.0545594,0.358921,0.12129,0.257663,198.979,189.391,177.707,62.4158,65.5297,63.6241,-0.904806,-0.72661,-0.476446,87.5032,0.957685,3.7031,13.9962,2.13507,4.10146,-1.09971,1.73166,-0.297658,6
