V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,Class
-0.18914,0.42536,0.11067,-0.41048,-0.60481,0.086712,0.50493,-0.41777,-0.13405,-0.50533,-0.48154,-0.33325,-0.25021,-0.14329,-0.1512,0.81277,-0.15374,0.58673,0.46153,0.51334,0.3151,0.020912,-0.031807,-0.4775,-0.25129,0.18967,0.41698,-0.1009,-0.044808,-0.44033,0.46343,-0.14329,-0.092482,-0.22559,-0.42105,-0.35232,-0.22896,-0.14631,-0.19218,-0.048934,-0.22388,-0.16374,-0.11229,-0.57834,-0.1411,-0.41198,-0.55678,-0.4899,-0.78459,-0.46486,0.93219,6
-0.11839,0.079533,-0.56029,0.055152,-0.15201,-0.22933,0.22508,0.39943,0.22989,-0.36924,-0.63271,-0.26728,-0.19289,0.60231,-0.19435,0.38844,-0.15883,-1.3958,-1.3958,-0.28811,-0.069476,-0.86058,0.3371,-0.4775,-0.47947,-0.63764,-0.83208,-0.11823,-0.19479,-0.44033,-0.48389,0.60231,-0.020807,-0.22559,0.17978,0.033554,-0.37405,-0.57107,-0.32859,-0.26431,-0.3734,-0.16374,-0.04266,-0.51428,-0.48857,-0.45963,-0.49173,-0.40873,-0.067427,0.17968,0.012992,2
-0.30143,0.68303,-0.50382,-0.70615,-0.89233,0.44554,0.6208,-0.28157,-0.29802,-0.23316,-0.33034,-0.2963,-0.23889,-0.44152,-0.16606,0.5554,-0.15241,0.58673,0.91651,0.35305,0.85344,0.020912,-0.41623,0.003369,-0.18125,0.18967,0.36207,-0.069564,0.18047,-0.44033,0.84236,-0.44152,0.48092,0.5974,-0.42105,-0.35232,-0.21201,-0.044593,-0.17715,0.5972,-0.22176,-0.16374,0.86259,-0.57834,0.64387,-0.54541,-0.55678,-0.4899,-0.78459,-0.46486,0.93219,1
1.7645,0.8089,2.4455,2.344,2.0826,-0.81997,-1.5348,0.12703,-0.63047,-0.23316,1.3536,-0.16701,-0.18209,0.75143,-0.23472,-0.65532,-0.15826,-1.1834,0.56121,-0.28811,-0.33429,-0.34638,-0.54627,-0.4775,-0.61765,-0.69944,-0.23622,-0.11823,-0.28252,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35232,-0.34439,-0.52398,-0.29738,-0.26431,-0.34371,0.17804,0.026975,1.7923,0.99018,2.6075,1.8427,-0.47972,1.62,-0.43791,-1.4976,6
-0.83039,-0.9736,-0.5097,-0.7742,-0.83472,-0.31632,0.8673,0.39943,0.40221,-0.36924,-0.69889,-0.26728,-0.15302,0.75143,-0.16029,0.57856,-0.159,-0.82935,-0.67318,-0.28811,-0.1579,-0.86058,-0.074734,-0.4775,-0.52317,-0.48372,-0.46763,-0.11823,-0.2138,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.020493,-0.09507,-0.38464,-0.56636,-0.34478,-0.26431,-0.38188,-0.16374,-0.11229,-0.53163,-0.28251,0.080062,-0.50935,-0.43071,-0.73705,0.08345,0.71676,5
-0.16138,0.41306,0.14384,-0.27822,-0.4762,-0.13313,0.47628,-0.28157,-0.052106,-0.64141,-0.69861,-0.33588,-0.23344,0.005834,-0.12378,-0.10659,-0.14565,0.58673,-0.17246,0.35305,0.19209,0.020912,0.059314,-0.4775,-0.32762,0.18967,0.045316,-0.095055,-0.066676,-0.44033,0.27397,0.005834,-0.092482,-0.22559,-0.42105,-0.35232,-0.10611,0.20593,-0.07542,-0.26431,-0.10087,-0.16374,-0.11229,-0.57834,-0.13515,-0.54541,-0.55678,-0.4899,-0.78459,-0.46486,0.93219,5
0.45211,0.83152,0.87701,0.7898,0.56239,3.2304,-1.7638,-0.69017,-0.49712,-0.36924,1.3207,-0.31214,0.11765,-1.7836,-0.28114,-1.4348,0.15698,-0.82935,-0.69585,-1.891,-0.96387,0.46166,-0.23423,0.96512,0.46733,-0.2371,-0.81253,-0.096959,-0.36987,4.6,-0.67335,-1.7836,-0.092482,-0.22559,5.7875,3.7636,1.3458,0.91323,0.84479,-0.26431,1.3201,-0.16374,-0.11229,2.4111,0.99018,-0.54541,2.4793,3.2982,2.2579,-0.46486,-2.1318,6
-0.15394,-1.8215,2.7381,-0.91897,-0.15738,2.2786,-0.75053,-0.41777,0.059602,-0.7775,-0.94465,-0.3438,-0.12784,0.75143,2.3167,-0.55532,-0.15626,0.58673,-0.5914,0.51334,0.098153,0.020912,-0.22766,-0.4775,-0.60801,0.042969,-0.30765,-0.11043,-0.19774,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.13788,0.45645,-0.097385,-0.26431,-0.14435,1.716,-0.11229,-0.57834,-2.0852,3.4576,-0.55678,-0.4899,-0.28494,0.12319,0.24931,5
-0.95689,-2.566,-0.98411,-0.88851,-1.0697,-0.48905,1.1441,0.39943,2.0062,-0.64141,-0.79275,-0.28047,0.32541,0.75143,0.091967,1.4295,-0.1563,0.58673,-0.18377,-0.28811,-0.53633,1.4901,0.66672,0.48425,-0.12371,0.31542,0.003269,-0.10709,-0.28282,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.28297,0.088203,-0.22455,-0.26431,-0.27796,-0.16374,-0.11229,-0.57834,-1.8219,-0.54541,-0.55678,-0.4899,-0.78459,-0.46486,0.93219,6
-0.59498,0.72004,-0.6209,-0.56841,-0.73783,-0.59948,0.89167,-0.41777,-0.33219,-0.36924,-0.61556,-0.11159,-0.3486,0.60231,-0.075241,-1.4162,-0.15822,-1.5374,-1.1537,-0.28811,-0.42604,-1.3013,-0.49832,-0.4775,-0.46926,-0.92528,-0.84559,-0.11823,-0.28275,-0.44033,-0.48389,0.60231,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431,-0.41369,-0.16374,-0.11229,-0.27826,0.90176,-0.42885,-0.33344,-0.4899,-0.54212,-0.14986,0.59175,4
-0.51195,-0.045256,-0.80686,-0.53519,-0.38249,-0.097533,0.37889,-0.55397,-0.22348,-0.64141,-0.54044,-0.37283,-0.30133,-1.1374,-0.1644,-0.91588,-0.12208,0.58673,-0.33299,0.78048,-0.57957,1.4901,1.5969,0.96512,1.1313,0.86032,0.42646,-0.011275,-0.074868,0.44915,1.1581,-1.1374,0.050869,-0.22559,-0.42105,-0.35232,0.27832,0.39617,0.078333,-0.26431,0.27558,0.86159,0.026975,0.42133,-0.057441,-0.54541,0.45849,-0.17321,0.90787,-0.23919,-0.84119,2
0.45211,0.83152,0.87701,0.7898,0.56239,3.2304,-1.7638,-0.69017,-0.49712,-0.36924,1.3207,-0.31214,0.11765,-1.5848,0.33589,-1.764,12.554,0.58673,-0.65297,-1.891,-0.96387,3.5469,6.3298,5.293,6.7078,1.55,2.0113,2.3575,2.2844,4.2047,-0.67335,-1.5848,-0.092482,-0.22559,-0.42105,-0.35232,10.043,8.6465,11.033,-0.26431,10.061,-0.16374,-0.11229,2.4111,0.99018,-0.54541,2.4793,3.2982,2.2579,-0.46486,-2.1318,6
1.7657,0.80901,2.4196,2.3454,2.084,-0.82027,-1.5359,0.12703,-0.63086,-0.23316,1.3448,-0.16701,-0.18364,0.75143,-0.23711,-0.59664,-0.15841,-1.1834,0.50575,-0.28811,-0.3965,-0.34638,-0.53549,-0.4775,-0.55952,-0.72315,-0.26436,-0.11823,-0.28237,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35232,-0.36981,-0.57107,-0.32628,-0.26431,-0.36916,0.17804,0.026975,1.9742,0.99018,2.8268,2.0095,-0.47905,1.7872,-0.37868,-1.6841,1
-0.57592,0.28998,-0.57052,-0.45898,-0.55766,-0.66562,0.75701,-0.14537,-0.11458,2.3525,1.2052,1.3608,0.4234,0.75143,-0.17736,0.046977,-0.15735,0.1147,-0.1368,-0.28811,-0.27007,-1.3013,-1.187,-0.4775,-0.4997,-0.92164,-0.93824,-0.11823,-0.29185,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35232,-0.26073,-0.28946,-0.21068,-0.26431,-0.25781,-0.16374,0.026975,-0.42345,0.21645,-0.25504,-0.41521,-0.33288,-0.45354,-0.20512,0.51943,6
-0.76965,0.83152,-0.038121,-0.67574,-0.86276,-0.85786,1.104,-0.28157,0.081413,-0.7775,-0.79958,-0.31741,-0.18728,0.25437,-0.16441,-0.54996,-0.15849,-0.54614,-1.0163,-0.28811,-0.38568,0.020912,-0.022059,-0.4775,-0.4805,-0.48097,-0.63858,-0.11823,-0.27196,0.25149,-0.48389,0.25437,-0.092482,-0.22559,-0.020493,-0.09507,-0.37934,-0.61533,-0.33091,-0.26431,-0.37658,-0.16374,-0.11229,-0.28743,0.99018,0.3546,-0.27152,-0.13397,-0.49872,-0.43122,0.63402,2
-1.1052,-0.018277,2.1082,-1.0652,-1.186,1.9022,0.31296,0.39943,0.13483,-0.7775,-1.3064,-0.29894,-0.31604,0.75143,-0.18393,0.26987,-0.15898,-1.3958,-0.63907,-0.28811,-0.20119,0.020912,-1.0143,-0.4775,-0.31532,-0.69654,-0.48914,-0.11823,-0.21853,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.41429,-0.64547,-0.36674,-0.26431,-0.40945,-0.16374,-0.11229,-0.57834,0.002878,2.3902,-0.55678,-0.4899,-0.71084,4.8825,-0.77622,6
-0.52122,0.83152,-0.75147,-0.60143,-0.7905,-0.3667,0.84761,-0.55397,-0.28429,-0.09707,-0.20325,-0.32533,-0.2126,-1.7836,-0.031443,-1.2509,-0.089204,1.5308,0.69797,1.8491,-0.20412,0.020912,0.40202,-0.27141,0.091527,0.79154,0.76086,-0.075035,-0.038231,-0.44033,2.5475,-1.7836,-0.092482,-0.22559,-0.42105,-0.35232,0.13429,0.49977,0.23209,-0.26431,0.13985,-0.16374,-0.11229,-0.57834,0.99018,-0.54541,-0.55678,-0.4899,-0.78459,-0.46486,0.93219,4
-0.37846,0.37121,-0.11558,-0.44685,-0.64018,-0.33245,0.7003,-0.28157,0.013681,-0.64141,-0.69487,-0.33588,-0.212,-0.093579,-0.10413,-0.11614,-0.14441,0.58673,-0.085438,0.35305,0.17466,0.020912,0.092882,-0.4775,-0.3095,0.18967,0.16157,-0.095055,-0.04336,-0.44033,0.40028,-0.093579,-0.092482,-0.22559,-0.42105,-0.35232,-0.10823,0.25585,-0.07542,-0.26431,-0.10299,-0.16374,-0.11229,-0.56236,-0.69767,-0.37416,-0.54055,-0.46965,-0.76832,-0.46486,0.91581,1
-0.1241,0.048996,-0.50021,0.066356,-0.12308,-0.26393,0.21282,0.39943,0.20523,-0.36924,-0.65823,-0.26728,-0.20521,0.65202,-0.19728,0.45525,-0.15887,-1.3958,-1.3443,-0.28811,-0.043911,-0.86058,0.28924,-0.4775,-0.48079,-0.59916,-0.78987,-0.11823,-0.1905,-0.44033,-0.54705,0.65202,-0.092482,-0.22559,0.17978,0.033554,-0.37193,-0.56636,-0.33091,-0.26431,-0.37022,-0.16374,-0.11229,-0.55636,-0.53206,-0.45711,-0.53446,-0.46205,-0.091077,0.34609,-0.014045,3
-0.42812,0.63138,-0.21538,-0.29899,-0.4964,0.013117,0.43711,-0.14537,-0.30742,-0.64141,-0.78774,-0.33852,-0.35105,0.75143,-0.21519,2.7291,-0.16004,0.58673,0.3354,-1.3567,-0.54433,0.020912,-0.009795,-0.4775,-0.36341,0.18967,0.2093,-0.13107,-0.30216,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.020493,0.16218,-0.37828,-0.57672,-0.33669,-0.26431,-0.37552,-0.16374,-0.11229,0.13342,0.99018,-0.54541,0.16609,0.41203,-0.060183,2.8772,-0.81867,1
-0.34554,-0.62799,0.014545,-0.2508,-0.18555,0.1221,0.11758,-0.28157,-0.035114,-0.50533,-0.68957,-0.35172,-0.25421,-0.34211,-0.092532,1.6452,-0.15778,0.58673,0.28288,0.35305,0.36959,0.020912,-0.013498,-0.4775,-0.4545,0.63484,0.32384,-0.066595,-0.007752,-0.3415,0.65289,-0.34211,0.050869,-0.22559,-0.42105,-0.35232,-0.28509,-0.2791,-0.2523,0.48951,-0.28432,0.17804,0.026975,-0.57834,-2.0266,0.077284,-0.55678,-0.4899,-0.040866,-0.24206,0.11512,1
-0.95921,-3.4838,2.5055,-0.89127,2.3099,-0.75211,-1.7638,1.2166,-0.21112,-0.64141,-0.78433,-0.18548,-0.28683,0.75143,0.17151,-0.12914,-0.15144,-1.3604,0.29593,-1.891,0.21728,0.020912,-0.37085,-0.4775,-0.94353,-0.72882,0.093526,-0.15213,-0.15907,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.14,0.10892,-0.069641,0.16644,-0.14117,-0.16374,-0.11229,-0.56511,-2.3436,2.8377,-0.54335,-0.47314,0.11739,-0.46486,0.023838,3
-0.76965,0.83152,-0.038121,-0.67574,-0.86276,-0.85786,1.104,-0.28157,0.081413,-0.7775,-0.79958,-0.31741,-0.18728,0.40349,-0.16437,-0.5454,-0.15848,-0.54614,-0.98483,-0.28811,-0.38752,0.020912,-0.022059,-0.4775,-0.4805,-0.48097,-0.6183,-0.11823,-0.27181,0.15266,-0.6102,0.40349,-0.092482,0.18591,0.17978,0.033554,-0.37616,-0.61062,-0.32859,-0.26431,-0.37446,-0.16374,-0.11229,-0.28936,0.99018,0.38863,-0.2633,-0.12372,-0.49048,-0.46486,0.63601,2
1.787,0.83152,-0.45236,2.1148,1.8509,-0.29329,-1.5343,-0.55397,-0.64914,-0.09707,-0.004472,-0.3438,-0.3879,-1.1374,-0.25648,-0.74353,-0.11489,0.58673,0.50572,0.78048,-0.16771,0.020912,-0.33067,0.75903,0.57262,0.18967,0.11626,-0.001249,0.072775,1.8328,0.27397,-1.1374,-0.092482,-0.22559,0.17978,0.2908,0.63733,0.48188,0.029779,-0.15662,0.64036,-0.16374,-0.11229,1.767,0.99018,-0.51287,1.8252,2.3589,1.6024,-0.42411,-1.4841,5
-0.4608,-0.59702,-0.59905,-0.55346,-0.49504,0.25349,0.34194,-0.28157,0.11202,-0.36924,0.22315,-0.23297,0.1561,-1.7836,-0.023817,-0.2119,-0.14995,0.58673,-0.001397,0.35305,-0.15958,0.020912,-0.083502,-0.18898,0.030766,0.18967,-0.1036,-0.072701,-0.13227,-0.44033,2.5475,-1.7836,0.12254,-0.22559,-0.42105,-0.35232,-0.18236,-0.033291,-0.15288,-0.26431,-0.19207,1.2034,0.30551,-0.57834,-0.40729,-0.54541,-0.55678,-0.4899,-0.40108,0.96746,0.10826,6
0.45211,0.83152,0.87701,0.7898,0.56239,3.2304,-1.7638,-0.69017,-0.49712,-0.36924,1.3207,-0.31214,0.11765,-1.7836,0.081778,-1.7304,5.2545,0.58673,-0.64939,-1.891,-0.96387,2.6654,4.0756,3.5618,4.368,1.47,0.57225,0.68574,0.69733,4.6,-0.67335,-1.7836,-0.092482,-0.22559,-0.42105,-0.35232,5.1425,4.2887,4.5499,-0.26431,5.1546,-0.16374,-0.11229,2.4111,0.99018,-0.54541,2.4793,3.2982,2.2579,-0.46486,-2.1318,6
-0.38645,0.42118,-0.73792,-0.27438,-0.38947,-0.62641,0.59185,-0.009172,-0.19952,0.039015,-0.37227,-0.11159,-0.19315,0.65202,-0.064056,-1.6031,-0.15812,-1.8408,-1.4048,-0.28811,-0.44871,-1.6319,-0.93296,-0.4775,-0.47215,-0.88616,-1.1335,-0.11823,-0.28873,-0.44033,-0.54705,0.65202,-0.092482,-0.22559,-0.22077,-0.22369,-0.41747,-0.65583,-0.37137,-0.26431,-0.41369,-0.16374,-0.11229,0.026671,0.67647,-0.40964,0.013538,-0.4899,-0.14048,-0.18085,0.19674,4
-0.94128,-0.50095,-0.10252,-0.86992,-0.48195,-0.66421,0.68902,0.12703,0.29821,-0.64141,-0.66706,-0.29103,-0.053297,-0.39182,-0.15751,1.0738,-0.15598,0.58673,0.63039,-0.28811,0.20887,0.75548,0.011029,0.003369,-0.12111,0.18967,0.44572,-0.097831,0.013012,-0.44033,0.7792,-0.39182,-0.092482,0.5974,-0.42105,-0.35232,-0.26179,0.016625,-0.22224,5.0125,-0.25993,-0.16374,-0.11229,-0.57834,-2.1541,-0.54541,-0.55678,-0.4899,0.15501,-0.46486,-0.014045,6
