V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,class
0.0928357,0.4125,0.269444,0.817027,0.124985,0.384337,0.2435,0.03335,0.16474,192.944,188.108,160.007,26.6867,30.7358,38.8795,-0.164492,-0.120268,0.0468027,88.3086,-1.83397,8.38411,5.78629,0.500551,3.66469,-0.320828,-0.237873,0.0521575,21
0.290521,1.0,0.408333,0.462533,0.848433,1.04081,0.335307,0.023027,0.28852,120.69,129.556,53.0606,18.8435,20.6023,18.738,0.53094,0.437091,1.07987,74.4977,-12.1508,31.9479,4.91556,2.38811,4.96957,-0.179639,0.168162,-0.280742,38
0.0311343,0.0916667,0.391667,0.71826,0.300961,0.0808982,0.387001,0.064684,0.132818,102.353,70.1279,36.208,22.3878,17.8863,11.6825,0.647103,0.628978,0.249882,60.4933,4.75537,24.2667,6.12617,2.75351,5.6876,0.172727,3.34399,1.07686,23
0.26603,1.0,1.0,0.271654,0.443395,1.10078,0.999424,0.0382858,0.73397,198.11,186.654,181.076,33.4235,57.8045,65.8674,-0.211501,-0.307924,-0.271738,87.9049,2.39932,3.3007,10.4246,5.4482,5.57602,-0.586863,0.751476,0.542418,92
0.0234549,0.166667,0.322222,0.919992,0.828599,0.107562,0.284166,0.0695781,0.563254,160.214,107.514,107.223,34.6459,35.2476,33.9995,-1.27177,0.649654,0.483177,72.8154,12.9606,5.01217,10.2186,4.22802,2.07879,-1.7081,0.988878,5.58873,30
0.0258796,0.122917,0.233333,0.261693,0.112534,0.117718,0.222287,0.0588104,0.0976594,73.4629,50.6679,39.5749,39.222,27.3125,22.3615,0.775524,0.83763,0.913997,51.3601,6.57769,10.6586,11.9135,3.74969,5.90733,0.358975,0.744052,0.654025,92
0.0286053,0.545833,0.0972222,0.303826,0.0329568,0.517127,0.0758215,0.109043,0.46096,168.44,167.67,173.463,46.0587,41.9113,39.359,-0.33934,-0.344959,-0.49567,84.1823,0.654608,-1.75766,9.11051,0.904649,2.00096,-0.69278,-1.12204,0.190755,17
0.161712,1.0,0.38125,0.68797,0.128586,0.901496,0.311388,0.0388099,0.575837,214.255,215.133,210.878,30.5422,29.6178,31.588,-1.47964,-1.4694,-1.44924,93.252,-0.554984,1.01707,5.54763,0.537543,0.698191,-1.61919,-1.29386,0.974792,77
0.118328,0.375,0.475,0.472674,0.605402,0.327107,0.37989,0.0402504,0.335705,61.4159,75.2628,69.9709,61.1718,67.23,61.5853,0.592832,0.339278,0.562032,48.5168,-2.90056,-2.68261,30.4682,9.84062,19.3517,-0.269052,1.03378,1.27766,40
0.0592766,0.654167,0.222222,0.490217,0.0993847,0.436557,0.201423,0.0545739,0.592237,208.282,220.364,245.789,18.4261,17.4594,17.6037,-3.52819,-5.34968,-7.00567,94.2595,0.244688,-6.36492,3.58719,0.778084,2.57975,-6.75213,1.94741,-0.368938,77
0.0882697,0.639583,0.208333,0.60394,0.921143,0.54098,0.175051,0.0422212,0.337546,110.604,119.248,63.3148,19.2295,18.2559,19.1863,0.0293158,-0.31553,0.284257,72.2707,-9.94532,23.162,4.86964,3.6659,5.76364,-0.739522,0.349912,0.0725899,38
0.0411523,0.133333,0.565625,0.951435,0.195349,0.116983,0.430572,0.0659706,0.454334,254.112,254.258,254.24,6.22816,5.5384,5.44689,-11.2475,-12.1454,-12.5318,99.8748,-0.0239297,-0.00468669,0.954475,0.160651,0.266806,-12.608,-4.74034,-2.65391,79
0.0712153,0.179167,0.619444,0.938775,0.712983,0.133315,0.651243,0.0455063,0.358327,126.171,106.185,105.413,61.1956,51.0189,52.7933,0.153757,0.0459616,-0.0129459,68.8426,5.1195,3.06221,16.4335,4.2558,12.1668,-0.855677,1.22585,2.37816,63
0.0609664,1.0,0.0694444,0.506778,0.970646,0.96351,0.0624364,0.0946369,0.122083,68.6396,105.198,120.408,8.44807,11.257,16.2044,0.595832,-1.38712,-1.16412,68.3596,-7.96188,-8.83431,3.31964,1.05358,2.42393,-2.05919,0.525181,0.624378,59
0.123455,0.754167,0.305556,0.322558,0.397303,0.632356,0.247241,0.0385318,0.464264,97.0143,111.013,152.725,25.6553,23.3914,26.1504,1.08128,0.85438,-0.390702,71.4874,1.99832,-15.063,6.1928,1.50066,3.85907,0.147639,-4.501,3.34241,57
0.0397454,0.29375,0.397222,0.536324,0.270773,0.19183,0.306493,0.0799359,0.659376,91.0263,89.7301,103.487,46.3447,44.3398,44.4047,1.06816,1.26107,1.09223,64.1804,2.83983,-6.02808,13.1728,4.24291,7.18359,-0.0816682,1.22622,-0.194254,12
0.00300926,0.110417,0.0472222,0.196939,0.939156,0.0919331,0.0353723,0.213461,0.422864,192.565,170.54,151.814,57.3406,59.7255,56.3476,-0.817441,-0.817932,-0.729826,84.423,2.74593,7.18418,13.3714,2.22131,2.21106,-0.923736,1.29173,1.54357,39
0.0848322,1.0,0.155556,0.40566,0.672974,0.95482,0.110709,0.0704686,0.45465,132.191,90.7011,54.8723,33.5168,29.3783,27.6526,-0.16162,0.050624,0.185773,67.0487,6.33608,23.3286,9.19379,2.72919,8.26387,-0.60938,1.08165,1.27814,38
0.0041956,0.0854167,0.0638889,0.759414,0.668521,0.0729948,0.0569151,0.133793,0.231177,90.5448,83.48,87.8207,41.4197,40.0238,39.6578,1.47056,1.5551,1.44558,62.8287,3.0164,-1.21691,11.5009,1.61253,4.34451,0.680887,2.23885,-0.0839609,96
0.0898438,0.379167,0.35,0.181725,0.617395,0.328755,0.304436,0.0358696,0.322998,54.0012,133.493,160.989,10.0788,11.4691,9.68101,0.00283132,-1.56878,-2.53485,73.7835,-16.3102,-14.9329,2.78296,2.18906,2.80287,-1.97535,0.866018,-0.687276,59
0.0157813,0.166667,0.139583,0.217362,0.0716806,0.137932,0.126738,0.0817748,0.321642,220.588,225.84,144.345,24.1934,20.809,70.0774,-0.0893197,-0.238142,-0.166333,94.0839,-8.36863,24.3476,4.09208,6.366,20.2154,-0.194557,-0.510831,0.83577,64
0.00648148,0.0604167,0.133333,0.132855,0.212879,0.0529873,0.118024,0.102679,0.195402,57.2152,46.8089,20.7982,28.6941,27.1563,16.7977,0.576897,0.614259,0.627634,47.7173,-1.00124,25.0511,12.4336,3.41827,9.60193,0.193332,0.42398,0.379721,26
0.280579,1.0,0.452083,0.468844,0.153291,1.08603,0.349206,0.0249154,0.379365,67.8273,122.243,178.274,15.6968,14.9019,12.2134,1.75252,1.22046,0.814061,72.7293,-6.19695,-21.6934,3.66307,0.682068,2.22155,1.0694,1.23508,1.86788,78
0.00599537,0.108333,0.0805556,0.0438526,0.267747,0.0961759,0.0697466,0.125483,0.312997,97.4913,121.895,180.851,49.6264,35.6221,44.3839,0.715634,0.898648,-1.09118,73.6502,1.87747,-19.8377,8.54044,3.25884,17.4655,0.455834,0.329916,0.726617,86
0.227077,1.0,0.377778,0.369033,0.863837,0.866995,0.324603,0.0280588,0.398912,131.838,128.272,130.894,42.6804,42.453,38.3987,1.19221,1.15485,1.14577,75.5242,1.26945,-0.833107,9.26118,1.02995,1.73058,0.952376,0.0707944,0.908448,85
0.0330556,0.275,0.177083,0.710251,0.349549,0.264769,0.134711,0.0542717,0.321212,187.66,151.05,201.823,68.311,59.5173,77.1313,-1.18802,-0.441973,-1.39056,81.4419,11.5631,-9.77001,16.1555,12.6848,14.4961,-1.61257,-0.400529,0.930006,32
0.00222801,0.05625,0.0472222,0.318285,0.230815,0.0495788,0.0435695,0.168831,0.16122,129.169,98.9558,106.597,23.3445,30.3371,29.8599,-0.399091,-0.171512,-0.123555,69.811,9.45756,-0.00445538,8.08534,4.79455,3.1524,-0.427713,-0.202045,1.27607,26
0.0366319,0.397222,0.110417,0.821583,0.677688,0.371483,0.0996607,0.0529226,0.164798,140.821,124.166,109.912,21.6137,22.3065,20.0615,0.522227,0.56828,0.831382,75.5755,2.17488,6.37582,5.19379,1.01624,2.14839,0.392032,0.228134,-0.951405,39
0.229329,1.0,0.285417,0.506809,0.432685,0.991362,0.233621,0.0243767,0.196513,94.8494,87.1218,85.4177,16.3805,16.0246,19.8712,0.634467,0.764038,0.821048,65.2804,2.03533,1.75741,4.78393,1.73072,6.16451,0.318832,-0.321354,-0.0362746,46
0.0251736,0.252083,0.163889,0.334497,0.544219,0.212652,0.143231,0.0583908,0.390671,129.519,132.639,109.318,29.7535,22.474,18.0693,0.251977,0.377359,0.771833,76.4097,-3.6861,7.62681,5.50289,2.06077,4.74848,0.0624835,0.391225,-0.749664,59
0.0191797,0.0625,0.478125,0.303841,0.667389,0.0463423,0.439025,0.112695,0.35817,86.4128,85.6989,89.3052,49.2141,48.4082,48.6725,0.387139,0.452984,0.374667,61.595,0.779118,-1.65684,16.1265,5.00634,3.6861,-0.147472,2.72876,1.50725,1
0.189358,1.0,0.194444,0.507521,0.0961342,0.995872,0.189735,0.0334036,0.0261607,147.519,208.819,254.055,19.6533,10.7948,1.19386,0.280183,-0.266754,-1.44765,90.7641,-6.48027,-13.8652,2.12306,1.07593,3.22605,-0.12723,0.509274,-0.113124,78
0.0306481,0.314583,0.125,0.754,0.946877,0.277515,0.113314,0.0608006,0.220603,131.01,116.406,97.9197,11.7994,12.9424,13.5328,-0.273819,-0.113041,-0.199625,73.6526,1.17415,8.22083,3.23077,1.43964,1.66551,-0.336549,-1.68273,1.88524,7
0.0184086,0.266667,0.0916667,0.517331,0.339315,0.232737,0.0807063,0.0688463,0.246922,187.374,181.66,163.864,63.7815,69.7309,67.2117,-0.38857,-0.377829,-0.280903,85.6686,-0.242301,5.65744,14.2783,3.28016,4.31427,-0.52056,1.12575,0.622192,96
0.00903357,0.0861111,0.154167,0.417428,0.427264,0.0717377,0.130379,0.107623,0.319529,95.2902,88.8104,107.822,36.8877,32.6595,32.34,0.916379,0.782824,0.741756,65.2587,4.84781,-7.4123,9.88379,2.27665,3.39278,0.112178,1.05694,0.174373,55
0.0385872,0.125,0.55,0.285418,0.474664,0.112555,0.462615,0.0860469,0.438731,57.2791,52.4422,64.5077,56.0519,53.0091,59.3516,1.24517,1.41486,1.1538,45.4928,6.55613,-6.92022,23.0987,7.80321,14.8099,0.140355,2.17479,-0.193684,55
0.628999,0.991667,0.9125,0.476995,0.592854,0.772125,0.907207,0.012945,0.304894,96.1012,81.3911,88.5107,38.7626,42.0818,60.182,-0.359374,0.0741239,0.39674,61.8443,6.17066,1.64112,14.688,5.2711,12.5198,-0.50316,2.04797,0.100558,12
0.0470703,0.197917,0.28125,0.603273,0.522672,0.191024,0.24769,0.0453665,0.154386,79.9604,86.4986,91.5932,43.2402,42.5773,41.5247,0.989329,0.933033,0.853614,62.4716,-1.30024,-3.29499,12.9237,1.67732,2.34157,0.31798,4.86546,-0.150571,6
0.0425405,0.2,0.325,0.892762,0.882643,0.181278,0.264855,0.0462522,0.345531,76.4652,46.8702,38.6961,51.5071,35.797,32.5936,1.36665,3.12772,3.61784,49.7329,9.37389,9.80307,13.3255,5.83485,5.18635,1.17727,0.547063,1.16748,62
0.79412,1.0,0.816667,0.502711,0.604308,0.999981,0.794207,0.0112079,0.0276077,114.031,102.395,53.5032,53.4385,50.6798,56.9706,0.648072,0.814515,1.10431,66.9446,-4.70275,32.1065,14.0635,7.23157,18.2276,0.167397,0.390985,0.221555,15
0.177552,0.397222,0.741667,0.597298,0.497088,0.297048,0.626035,0.0306704,0.397325,141.049,68.557,90.4511,52.8745,63.4582,45.6477,-0.627485,1.23258,1.51939,61.8076,27.8439,-3.06188,14.6069,29.091,11.0922,0.911278,0.0371676,0.567626,97
0.0518576,0.313889,0.270833,0.113657,0.897914,0.263371,0.24344,0.0428524,0.389993,197.943,171.272,126.663,38.2052,38.529,36.1118,-1.97469,-1.66368,-1.13,85.2318,0.708159,15.8274,9.70243,1.40534,4.30156,-2.84791,5.02243,3.41994,69
0.0325289,1.0,0.158333,0.550191,0.423848,1.41924,0.128962,0.076143,0.794554,148.041,124.934,112.984,36.9825,37.5663,35.3474,0.196611,0.260217,0.331263,75.559,4.04755,6.16373,8.94833,1.58765,2.17469,0.0141014,0.577729,-0.441551,69
0.7457,1.0,0.805556,0.516152,0.609899,0.991799,0.754008,0.0121375,0.0743032,85.7766,69.1352,76.1061,69.973,57.0088,56.5048,0.936808,1.14619,1.09418,55.3746,7.55706,-2.3908,19.5534,10.935,17.314,0.328992,1.50946,1.2304,40
0.21577,1.0,0.4625,0.627361,0.392638,0.925308,0.336198,0.0336865,0.533471,89.9232,85.4426,68.8319,44.9446,45.3515,39.8107,1.61238,1.61432,1.93208,62.4752,-1.01558,8.39599,12.4818,5.21083,7.27426,0.795679,0.123579,0.668873,88
0.0203877,0.0833333,0.38125,0.969418,0.851881,0.0741413,0.319135,0.108147,0.358288,103.694,84.6438,68.9779,67.8954,63.0663,53.8894,0.627769,0.793776,1.25207,60.1709,4.48686,8.98101,20.2857,6.21322,8.58916,0.00530944,1.48804,1.36092,4
0.249578,1.0,0.280556,0.492211,0.876079,1.01607,0.25275,0.0269669,0.110417,39.8082,49.1053,52.9634,20.0373,17.4157,17.6095,0.310177,0.0438484,-0.173764,48.9751,-3.99923,-4.19518,9.18032,3.20105,3.49587,-0.716494,-1.08075,2.09465,51
0.137679,0.51875,0.441667,0.410626,0.362099,0.427667,0.364105,0.0263965,0.399081,123.694,105.031,101.368,61.0252,58.6573,58.1238,0.258659,0.436602,0.444411,68.0421,4.70266,3.61442,17.0535,2.67001,2.88122,-0.267773,0.155899,5.54287,63
0.212465,1.0,0.255556,0.491612,0.885974,0.952519,0.22827,0.0292531,0.168614,85.6612,82.0028,87.5866,71.9723,70.3697,70.5057,0.834729,0.952472,0.840727,56.0402,3.08452,-2.76946,25.4193,7.99792,12.0222,-0.258275,1.11363,-0.199296,40
0.0213194,0.110417,0.297222,0.958172,0.789315,0.0939893,0.239151,0.0646037,0.350379,67.7796,53.275,47.1208,51.8318,50.6679,49.7739,0.904497,1.02867,1.16139,46.4772,7.58541,9.65203,22.9404,8.76376,8.43243,-0.0142713,1.43051,1.17553,7
0.23041,1.0,0.49375,0.587861,0.480116,1.11872,0.407687,0.0332853,0.533346,140.697,129.343,93.3422,24.6889,28.4202,37.4117,0.438483,0.545932,1.12679,75.9942,-1.80817,15.1158,6.59463,2.17281,6.69485,0.215983,-0.581752,-0.383465,88
0.026412,0.295833,0.147222,0.852679,0.533965,0.318198,0.104737,0.0808501,0.393569,207.753,210.169,216.515,15.8709,14.6483,13.9009,-4.26197,-4.73385,-5.2443,92.6732,0.151885,-1.6561,2.96576,0.391602,0.90524,-5.53986,-1.15803,0.238338,51
0.0859317,0.364583,0.297222,0.166976,0.124837,0.338826,0.256186,0.0313826,0.206996,212.349,208.145,210.87,37.81,38.8731,36.2651,-0.353372,-0.140239,-0.155961,92.1753,0.996845,-0.485741,6.80043,1.16068,1.50047,-0.309704,1.65548,-3.40881,79
0.272182,1.0,0.5,0.459579,0.169064,1.03728,0.417312,0.0307444,0.455637,87.2456,126.755,183.294,19.167,19.866,15.6552,0.908195,0.787085,0.401602,74.5923,-2.19535,-20.1896,4.65399,0.749972,2.89068,0.582603,0.307106,0.911574,78
0.0304977,0.127083,0.411111,0.305838,0.509366,0.0942759,0.342804,0.0648956,0.416261,82.0814,87.7063,87.3884,59.6583,53.753,37.3718,0.742196,1.01279,0.411427,61.8921,-1.185,-2.57146,15.3119,4.82636,17.2341,0.568623,-0.0995762,-0.135739,55
0.0523372,0.4,0.246875,0.851093,0.406668,0.373121,0.184844,0.0594601,0.470003,101.256,99.3466,78.1845,35.0131,28.6606,21.6287,0.604452,0.547839,1.54411,67.6031,-2.69528,8.75311,8.17392,1.71554,5.99137,0.284277,-0.108896,0.234448,91
0.163785,0.510417,0.413889,0.34697,0.802095,0.420679,0.392391,0.0256166,0.224709,240.962,232.607,231.343,12.9933,16.64,19.1391,-3.11727,-2.2598,-1.59145,96.7046,1.19719,0.775878,2.7804,0.747863,1.11182,-3.6717,4.76626,0.699806,86
0.0225174,0.18125,0.191667,0.492841,0.736444,0.158469,0.166889,0.0637368,0.351824,112.852,109.257,109.079,75.9089,76.1062,72.0994,0.675548,0.670392,0.669816,66.8793,1.55912,-0.290537,20.2843,1.96385,3.1414,0.216609,1.1106,-0.569654,36
0.161898,0.3625,0.666667,0.371772,0.726686,0.304453,0.553612,0.0249857,0.330077,109.213,110.55,112.783,54.363,55.0072,58.3096,-0.614706,-0.415923,-0.256756,68.1384,-0.119193,-0.559686,18.5282,3.13926,6.63112,-0.99699,1.24357,1.29854,55
0.00623843,0.15,0.0875,0.447472,0.796769,0.124185,0.0782016,0.119666,0.524691,133.934,96.5835,86.2588,45.7698,55.5665,48.4789,0.195737,0.233376,0.836037,67.5624,11.0462,8.22669,14.4057,17.499,8.48772,-0.066657,1.51127,1.37011,20
0.0144213,0.166667,0.352778,0.576452,0.184176,0.143197,0.347756,0.11236,0.754724,112.626,105.193,106.498,48.2473,44.5979,45.2128,-0.150161,-0.196961,-0.289444,68.3088,1.96861,0.284295,15.3287,2.45409,3.44701,-1.25414,-0.792124,0.471091,89
0.663623,1.0,1.0,0.551143,0.52652,1.02789,1.13091,0.0214085,0.336377,90.6582,96.66,76.3257,35.4549,34.2307,25.4591,0.334212,0.326884,0.452044,65.9089,-4.83708,7.71341,10.1814,2.15831,5.97797,-0.121681,-0.324242,0.0422753,88
0.246962,1.0,0.45,0.48019,0.210763,1.01384,0.393337,0.0410779,0.451196,176.821,185.409,203.778,23.8716,16.7848,10.6487,0.151468,-0.0657382,-2.41605,88.1072,0.184275,-5.27165,3.36173,0.697431,3.18452,-0.64389,-0.14042,-0.21594,76
0.0154051,0.15625,0.183333,0.421975,0.0652392,0.114674,0.15329,0.0792637,0.462222,71.1202,65.6011,59.8328,9.80405,10.423,10.3285,-1.68127,-2.08523,-1.85495,57.8014,0.953428,3.86172,4.50424,1.42557,1.46216,-2.93791,1.44987,0.673673,40
0.423073,1.0,0.74375,0.556281,0.765992,1.01608,0.578036,0.0225423,0.431163,102.578,70.0858,49.0904,18.6627,15.5163,12.3631,-0.288212,0.648737,1.08584,60.9153,6.90382,15.4495,5.54393,1.79337,3.40038,-0.525075,-0.919757,1.29104,39
0.368096,0.908333,0.616667,0.518636,0.623537,0.731424,0.527867,0.0177811,0.342849,105.818,81.6153,77.0789,55.7845,54.7732,54.958,0.210153,0.35151,0.581929,60.4707,8.64363,6.11529,19.1112,6.07259,8.80801,-0.270567,1.06273,0.411329,22
0.671256,1.0,0.694444,0.493218,0.337376,1.00032,0.673377,0.0124404,0.0333917,77.0047,106.538,158.822,29.4462,28.4448,23.3238,1.8176,1.0064,0.0588756,69.3892,-0.331167,-20.4967,7.38343,1.19809,4.82747,0.553527,-0.00884756,2.27451,78
0.22787,0.585417,0.472222,0.334667,0.789864,0.523237,0.429621,0.0194027,0.175717,93.1634,89.9188,84.5505,22.1248,20.9051,20.0993,0.675269,0.811582,0.750203,65.5619,0.116222,2.63956,6.28778,1.4969,3.06708,0.0326743,0.0200242,1.08267,69
0.0124421,0.04375,0.369444,0.82068,0.350902,0.0363798,0.363227,0.132558,0.230218,91.367,98.0628,105.116,20.8493,24.552,28.2715,0.35297,-0.443212,-1.20228,67.447,-0.563666,-2.92049,7.50672,2.35251,6.56499,-1.22728,2.33333,1.20793,21
0.0176678,0.330556,0.14375,0.560993,0.0474424,0.279038,0.141182,0.107763,0.628182,133.817,124.972,74.5015,54.7163,49.6268,47.0375,0.37459,0.33238,0.650542,73.2648,-4.71526,23.1952,12.716,4.14865,12.2119,-0.182419,-0.597776,1.03334,87
0.415689,1.0,0.519444,0.508684,0.273019,0.944449,0.432022,0.016859,0.199744,92.5633,127.874,143.118,32.7872,26.8666,25.237,0.228418,0.16958,0.135317,74.0603,-6.8947,-8.09526,6.96819,2.86808,4.04711,-0.230794,-0.176358,-0.048351,46
0.307309,1.0,0.477778,0.419058,0.173928,0.878789,0.378478,0.0260249,0.356795,58.644,58.6201,26.4181,21.9681,22.8359,15.6175,0.350431,0.261548,0.959974,52.8183,-6.86675,23.5685,9.59468,3.20603,8.37811,-0.336565,0.482587,0.699492,88
0.204161,0.895833,0.336111,0.416442,0.367921,0.810769,0.270563,0.0290825,0.321949,148.098,120.988,107.623,54.6876,67.9401,73.5765,0.556604,0.98564,1.04984,73.2773,5.8356,9.20099,14.4895,6.89707,6.63407,0.712972,-0.0388022,-0.110167,48
0.797523,1.0,0.805556,0.499299,0.602604,0.999166,0.797659,0.0111238,0.00997126,132.895,121.688,112.804,56.2533,53.4219,53.9786,-0.110779,0.0258361,-0.0121613,72.5418,1.51707,5.01324,15.7072,4.36791,7.84534,-1.06573,-0.769288,2.31093,15
0.238073,1.0,0.388889,0.55356,0.600458,1.01948,0.305137,0.0362187,0.387813,153.113,154.056,157.248,37.2462,34.8602,34.6966,0.37513,0.406291,0.391965,81.5041,0.0840213,-1.05502,7.42533,0.811634,0.680337,0.192971,-0.602218,-0.421393,59
0.176024,0.497917,0.463889,0.222418,0.805579,0.441864,0.42468,0.0258408,0.237918,127.02,108.528,59.181,54.8184,54.076,50.6302,0.526697,0.599988,0.781776,68.9007,-1.67494,28.8518,14.7143,5.04827,18.1471,-0.165229,0.273376,0.16114,64
