V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,class
0.0644857,0.425,0.2125,0.490955,0.821912,0.341766,0.199934,0.0455326,0.285972,193.321,171.548,138.303,24.344,22.9459,19.598,-4.01359,-3.71197,-2.7047,85.7886,0.802352,11.0986,5.68314,0.684547,1.92043,-4.10862,2.80594,-1.46924,83
0.0352778,0.245833,0.247222,0.908693,0.089078,0.217868,0.200606,0.0536417,0.419539,123.606,122.595,48.8369,32.5352,22.9092,28.094,1.35592,0.609167,0.304267,73.1937,-10.0985,34.9387,5.99399,7.46726,12.3203,-0.168111,2.64625,0.508611,53
0.115509,0.897917,0.208333,0.574423,0.0707234,0.918352,0.152812,0.0507014,0.382521,95.2604,133.669,206.123,9.96726,10.303,10.4564,0.359712,0.0595058,-0.924144,76.7785,0.0347323,-23.2518,2.39459,0.849326,1.30083,-0.0554488,2.23999,2.92258,78
0.00798032,0.0854167,0.119444,0.823799,0.698096,0.076935,0.1013,0.0891951,0.217811,70.1595,67.6302,62.0203,34.6568,35.0596,33.6803,0.297295,0.32737,0.388095,55.9904,0.102658,3.60809,14.1183,2.04886,4.44271,-0.471039,2.03179,1.89216,25
0.0473437,0.233333,0.261111,0.586325,0.273107,0.201296,0.234349,0.0389928,0.222929,131.219,87.9534,78.624,73.636,58.8361,57.3461,0.0840814,0.817508,0.992942,63.5636,10.2849,9.20482,19.2646,5.86977,4.93082,-0.23238,-0.342109,1.85047,26
0.0274479,0.1125,0.344444,0.812167,0.426351,0.0873193,0.313128,0.0596669,0.291667,83.9886,77.1666,79.2876,42.2009,39.3112,36.6421,0.533418,0.547984,0.574337,60.1285,2.85017,-0.816242,13.3912,3.28281,5.14071,0.00590405,1.03781,-0.572939,20
0.185185,0.869444,0.277083,0.404644,0.18935,0.85946,0.232258,0.03,0.231305,253.263,251.287,252.173,6.09955,6.67758,6.77564,-14.9285,-13.7963,-13.0718,99.4971,0.359065,-0.0843353,1.17042,0.305551,0.288875,-15.8713,3.8952,2.16347,79
0.0467824,0.336111,0.233333,0.120394,0.297791,0.273277,0.18883,0.0439139,0.403483,44.0345,46.448,47.6875,19.0787,17.9704,22.1272,4.89211,6.23825,3.60162,48.8281,-1.16833,-0.492087,6.66402,2.91534,6.00231,2.14083,-0.0679992,0.461926,46
0.109063,0.685417,0.441667,0.246229,0.227183,0.729435,0.296475,0.0583678,0.639732,171.613,176.726,199.417,42.4169,37.681,34.8547,-0.167774,-0.0771788,-0.0695249,86.2017,1.23415,-6.45663,7.60671,0.801276,2.94423,-0.275942,-1.42221,-1.44587,17
0.241736,0.583333,0.575,0.705852,0.217111,0.589199,0.456046,0.022958,0.279296,132.758,118.293,95.926,21.8741,24.4337,25.2481,-1.20406,-1.02793,-0.658454,73.6968,0.768928,9.97313,6.62436,1.66624,4.10774,-1.45761,1.15049,0.568715,92
0.312668,1.0,0.41875,0.521793,0.1705,1.09438,0.375049,0.021618,0.253331,188.238,188.62,171.471,48.7912,30.0648,34.7973,-2.47041,-2.31842,-2.36955,88.1855,-2.23099,4.71779,7.27524,6.36685,10.9536,-2.43161,-0.25797,2.80982,62
0.196013,1.0,0.95625,0.437038,0.292195,1.38383,0.926251,0.0663399,0.795019,97.2991,96.9789,49.8976,46.8123,47.0919,39.94,0.912168,0.879871,1.33979,64.8832,-7.49451,25.8337,13.4123,4.18253,10.0565,0.18525,-0.376656,0.909318,91
0.0763252,0.277083,0.494444,0.136772,0.266353,0.23342,0.369213,0.0472363,0.442891,73.8288,64.2459,46.6888,29.6088,28.5923,28.1713,0.555854,0.546687,0.876321,55.9167,0.225778,13.0247,11.0134,2.81515,8.52283,-0.106687,0.776371,0.5007,88
0.0903125,0.988889,0.18125,0.370229,0.937252,1.01127,0.156841,0.0515827,0.496126,65.1526,71.6175,35.5925,41.3596,40.6731,39.0205,0.869587,0.709191,1.63139,55.0884,-11.0077,26.7447,16.3321,7.2152,15.4676,-0.475914,0.10365,0.0494957,64
0.00478588,0.0416667,0.230556,0.599703,0.613627,0.0272045,0.225248,0.210399,0.501807,64.5744,56.4522,48.9528,42.5651,40.4202,37.868,1.20408,1.33779,1.61367,50.924,2.10322,6.27366,16.1811,3.18113,6.48478,0.136938,1.92832,0.338032,17
0.72588,1.0,0.977778,0.498203,0.490944,1.10831,0.949218,0.018815,0.257623,115.512,96.8734,96.3273,66.2699,59.1342,59.725,0.240195,0.51595,0.710227,65.4118,5.51587,2.25072,18.0049,10.9935,11.3087,-0.301849,1.55404,0.0860457,40
0.252911,1.0,0.610417,0.412278,0.316516,1.05633,0.445923,0.0314624,0.585675,10.8976,7.84813,6.20612,5.40095,5.10503,6.80912,1.69117,2.85732,8.25875,19.9391,3.40806,6.24253,6.63416,5.0261,6.85544,0.467995,0.201282,-0.762607,92
0.0996412,0.322222,0.375,0.319711,0.643938,0.296213,0.337709,0.0305494,0.175383,59.561,44.8647,35.3064,34.6023,31.1967,25.7478,1.02272,1.39604,1.89028,47.3133,5.01767,9.05291,13.447,3.01745,5.06778,0.573362,-0.276249,0.562654,99
0.294352,0.69375,0.772222,0.682612,0.497835,0.666692,0.567407,0.0312205,0.450558,143.945,126.641,81.5935,69.4114,62.9642,51.3385,-0.00735239,0.0452025,0.526282,72.8811,-1.46069,19.7353,17.1415,2.07101,12.125,-0.531761,0.637219,-0.00489201,76
0.0705498,0.952083,0.311111,0.729861,0.341104,0.861724,0.22655,0.082766,0.76182,145.006,139.362,127.287,12.427,12.739,14.8801,-0.14777,-0.258839,-0.274694,78.8264,-0.169821,4.39674,2.90202,0.789195,1.77146,-0.407604,0.381174,1.08936,68
0.067963,0.297222,0.314583,0.778975,0.840649,0.290599,0.269651,0.047173,0.273132,86.7199,75.2454,73.8764,61.7953,49.7917,40.7302,1.30082,1.58972,1.30531,59.031,3.28807,0.749099,14.8533,6.01628,10.3597,0.87516,2.82918,-0.128748,40
0.0456713,0.7375,0.130556,0.752116,0.0425297,0.635847,0.105264,0.0946528,0.525664,253.988,252.033,252.984,0.313582,0.389699,0.761436,-3.2475,-0.557164,-1.20717,99.6223,0.358052,-0.0999601,0.0463207,0.118397,0.177379,-2.59185,-0.999248,1.49235,79
0.347616,1.0,0.466667,0.551772,0.821911,0.990208,0.378397,0.01768,0.255109,75.7724,68.6789,65.2522,62.5296,56.9524,54.0167,0.823382,0.945533,0.971453,53.3877,1.65612,2.46772,21.0541,5.07036,5.32617,0.190792,0.951059,0.239187,27
0.272946,1.0,0.375,0.474149,0.151899,1.04056,0.34266,0.0356832,0.272145,139.39,165.278,202.261,16.3361,12.3851,6.87756,0.365805,0.12182,-1.45799,83.7423,-1.22949,-11.545,2.61105,0.4952,2.4112,-0.00147285,0.38248,0.456151,78
0.156852,1.0,0.275,0.537906,0.456932,1.07112,0.199979,0.0408058,0.42963,144.84,119.088,110.36,14.5121,14.1626,13.8279,0.105523,0.766286,2.22572,75.0781,4.9309,5.26595,3.37369,1.14683,2.474,0.151652,-1.68223,-0.528934,57
0.270423,0.860417,0.50625,0.400928,0.826256,0.815269,0.399712,0.0290344,0.379174,145.355,144.333,136.752,30.5727,27.6233,25.0788,-0.831927,-1.25476,-1.3214,79.2702,-0.701562,2.33957,8.11065,1.11174,2.08825,-3.83823,-2.70576,1.17803,45
0.10919,1.0,0.147917,0.521772,0.0574676,1.01832,0.120013,0.0435128,0.261815,254.983,254.987,254.944,0.187778,0.161908,0.389917,-17.6283,-18.2079,-9.05947,99.9974,-0.00383088,0.00867263,0.0255433,0.0364245,0.0668232,-16.9478,-12.7964,8.26023,79
0.0190567,0.0958333,0.341667,0.589364,0.160051,0.0644337,0.374345,0.0935317,0.417992,161.919,152.625,139.301,37.6557,39.9472,39.9773,-2.44801,-1.99838,-1.82484,80.7864,0.640919,5.05159,11.3642,2.03147,4.14056,-2.51436,2.56291,2.99301,37
0.00478588,0.05625,0.113889,0.207651,0.664117,0.0479478,0.0980281,0.118501,0.252936,194.644,158.638,150.749,58.7313,61.1637,54.4677,-0.734559,-0.36558,-0.239016,82.6862,6.97402,4.56736,13.6698,4.03273,3.12752,-0.753012,0.131277,-0.836211,44
0.189069,1.0,0.291667,0.478985,0.880155,1.13354,0.261659,0.0337454,0.351763,174.2,171.897,167.336,35.8982,33.4264,31.9102,-1.30446,-1.019,-0.558961,85.1753,-0.0692691,1.27043,7.84343,0.976512,2.88458,-2.39621,-0.785086,-0.525812,45
0.260932,0.483333,0.758333,0.540147,0.463228,0.401039,0.678624,0.0204484,0.288098,123.058,115.385,106.514,38.5902,38.7391,38.1324,0.35183,0.555828,0.789853,72.1654,0.804409,4.04743,10.1693,1.04746,2.26435,-0.297312,0.335666,-0.242276,84
0.0566435,0.438889,0.145833,0.35865,0.352957,0.413303,0.136283,0.0432162,0.115009,66.55,104.403,88.1656,37.3232,23.2466,24.7862,1.09984,1.24965,1.15162,66.9164,-14.7668,2.91593,7.00143,7.03694,2.30326,1.06214,0.407557,0.283947,66
0.766996,1.0,1.0,0.535145,0.569225,0.86405,0.957775,0.0133095,0.233004,174.452,131.931,132.082,57.6158,60.7993,59.5486,-0.65818,0.190068,0.228091,77.1896,9.98906,3.60663,13.9575,9.49937,4.23892,-0.278987,1.80638,1.11766,13
0.317604,1.0,0.441667,0.471504,0.181623,1.06529,0.412184,0.0396305,0.280896,231.472,228.989,232.183,30.4146,31.0755,30.3987,-3.59651,-3.65274,-3.65015,95.6896,0.698015,-0.615052,6.53254,0.665809,1.1197,-4.50905,6.11673,4.02561,17
0.178605,0.247917,0.908333,0.107594,0.425773,0.210291,0.878755,0.026245,0.206872,46.3123,60.1138,68.4268,35.2489,38.7969,43.1529,0.571488,0.426739,0.276398,50.7425,-4.34751,-6.10207,16.8505,2.5416,6.53152,-0.101737,-0.792911,-0.729806,24
0.0309838,0.591667,0.0875,0.263913,0.970577,0.561953,0.0714283,0.0928278,0.40152,16.512,18.1177,16.33,7.21832,7.26551,7.31511,1.45451,1.35664,1.42259,30.4683,-2.46092,2.04493,7.83546,1.62929,2.00502,-1.64121,-2.07661,1.77712,45
0.196354,0.602083,0.577778,0.305597,0.221835,0.554803,0.44216,0.0284114,0.435554,125.991,161.174,203.49,9.13657,8.98213,4.87138,0.592103,0.18714,-2.49463,82.5969,-2.53946,-13.6545,1.81118,0.654341,1.6466,-0.111074,0.60939,0.471622,78
0.0837905,1.0,0.208333,0.409575,0.0559119,1.07303,0.145846,0.0584295,0.597806,254.88,254.959,254.958,0.932544,0.303664,0.369432,-11.3793,-11.705,-11.4849,99.9912,-0.011703,-0.00369237,0.0601246,0.110595,0.0924108,-11.7531,-8.06086,-3.4331,79
0.13963,0.447222,0.410417,0.366299,0.701081,0.411793,0.350185,0.0266495,0.239272,139.062,98.8084,61.9997,56.2096,56.109,47.8712,-0.0947292,0.165002,0.501737,67.2118,7.24923,25.7283,16.3188,12.9836,13.0889,-0.388429,2.24136,0.96675,1
0.0765972,0.204167,0.661111,0.775812,0.508801,0.149819,0.58986,0.0395134,0.432516,127.137,83.6098,93.0418,48.6853,61.1552,53.2296,0.00771258,0.787965,0.873983,64.1754,17.2191,0.504083,15.1501,19.1698,8.19466,0.587088,0.815326,-1.07648,30
0.0127025,0.120833,0.116667,0.119983,0.33599,0.11635,0.107378,0.0792711,0.0989327,123.277,50.8287,41.0697,37.7693,56.5415,48.9218,0.324677,1.03463,1.48832,53.6674,31.3817,24.1831,17.025,24.9786,18.8204,0.496218,-0.200019,0.639726,36
0.0303472,0.116667,0.366667,0.159909,0.412844,0.0986605,0.319918,0.085431,0.290584,104.194,79.0879,76.9645,65.5744,47.2773,43.5981,0.58901,0.83735,0.728946,61.0479,6.54553,3.24471,15.8561,8.40877,7.77296,0.0919578,2.61597,0.274912,55
0.066849,0.339583,0.50625,0.788119,0.33334,0.262555,0.316814,0.052201,0.611149,124.285,109.159,95.5223,47.9111,53.5752,55.3943,0.226249,0.390934,0.557849,69.6236,2.74508,8.03369,14.6307,2.75045,4.72967,-0.278604,0.790882,0.403083,87
0.00549769,0.0625,0.113889,0.761061,0.287687,0.0540117,0.0986174,0.106316,0.227642,130.434,86.6916,54.8411,28.3429,23.2556,18.2316,-0.385884,-0.0650963,0.0282139,66.4235,7.60811,20.4129,7.50644,2.13455,4.46626,-0.820257,1.28748,0.0199878,16
0.13228,0.71875,0.475,0.701966,0.263862,0.619716,0.330626,0.0363549,0.612543,227.215,222.058,223.567,28.9373,28.0705,25.8155,-1.39898,-1.32343,-1.29567,94.7539,0.959601,-0.113017,4.99111,0.439602,1.40013,-1.5797,1.02342,-2.88605,82
0.17772,0.65625,0.45,0.757799,0.722269,0.576094,0.35851,0.0258873,0.398197,57.8499,65.2571,18.3237,25.0464,24.8343,15.9827,0.586625,0.44647,1.60078,54.3696,-13.2906,34.8769,9.98565,4.36451,10.7457,-0.439323,0.0974231,0.171285,91
0.507159,1.0,0.535417,0.492334,0.25506,0.992227,0.509763,0.0135559,0.0527778,125.165,128.586,138.456,29.355,28.1537,24.6377,0.828411,0.70508,0.565962,75.8563,0.454206,-3.68416,6.5538,0.505264,1.77761,0.422269,-0.116252,0.833612,17
0.0555613,0.7625,0.138889,0.50299,0.680245,0.699513,0.122205,0.0806166,0.475355,83.6357,79.2054,82.2342,22.1531,23.3419,22.8174,1.3379,1.28254,1.27213,62.3034,2.02819,-0.920369,7.00272,1.11663,0.807271,0.887892,0.519021,-0.208745,39
0.430474,1.0,0.763889,0.443203,0.706669,1.06496,0.683359,0.0319684,0.43647,224.984,218.26,218.061,21.0826,21.348,20.1189,-5.55206,-5.39198,-5.48033,94.2002,1.0852,0.398361,4.59729,0.560373,1.02927,-6.1456,3.54421,-11.8034,82
0.0150984,0.245833,0.0944444,0.100173,0.956895,0.218461,0.0817526,0.0988885,0.349701,211.725,208.625,192.011,69.6716,70.5984,63.5602,-1.17989,-1.16339,-1.15292,90.4816,-0.753596,4.07979,14.8539,1.18274,1.79041,-1.23843,1.90056,-0.852696,39
0.0671296,0.304167,0.397222,0.82971,0.689909,0.260946,0.361021,0.0528448,0.444391,86.523,77.0307,75.3776,54.1391,49.3536,50.3393,0.637425,0.662673,0.69944,58.7968,2.99009,2.63331,17.0074,9.33339,9.00943,-0.0429446,2.54777,0.0533495,40
0.110202,0.997917,0.222222,0.64268,0.0713327,0.828856,0.167451,0.0561361,0.503053,216.197,216.388,212.615,29.4075,28.8626,29.1774,-0.937649,-0.921104,-0.870008,93.5289,-0.370532,0.888179,5.17824,0.347998,0.379399,-1.09266,-1.44796,0.256184,17
0.0566956,0.41875,0.283333,0.143797,0.0897746,0.356934,0.221404,0.0511381,0.522144,235.788,237.813,249.792,8.28285,5.54323,2.60494,-0.0218869,0.119788,-0.349463,97.3943,0.654322,-2.70408,0.928795,0.319883,0.932695,0.0540538,-0.652538,0.291456,77
0.550399,0.983333,1.0,0.537012,0.611365,1.13298,0.96763,0.021386,0.440272,176.472,163.443,148.09,47.3218,49.4715,53.2449,-0.65418,-0.353294,-0.00449323,83.1226,1.07374,5.91993,11.4111,2.25963,4.88341,-1.33792,-0.606302,1.9301,89
0.00829282,0.166667,0.0645833,0.618729,0.283652,0.139292,0.0606024,0.098395,0.22957,181.567,192.816,179.583,71.7566,68.4543,72.9853,-0.546321,-0.647128,-0.51505,87.0872,-3.92671,3.37005,14.6922,2.93147,2.74414,-0.772473,-0.137079,0.224281,52
0.121823,1.0,0.413889,0.481556,0.703273,0.952714,0.328695,0.0541542,0.705663,61.3388,62.8518,51.8934,15.5008,15.4378,16.1006,0.831409,0.75532,1.28491,55.81,-2.83675,6.229,5.93589,1.45569,2.77331,0.116779,-0.0546671,-0.147353,38
0.0270255,0.13125,0.402778,0.341642,0.666635,0.10712,0.33744,0.0715203,0.488779,213.39,201.466,205.218,42.859,53.7051,58.4324,-1.51756,-1.48397,-1.51187,90.6291,2.95882,0.403792,11.3557,4.14409,4.73736,-2.1891,2.19686,1.77185,99
0.0581018,0.413889,0.389583,0.678544,0.159797,0.376218,0.359215,0.0551793,0.639665,165.633,179.253,205.658,21.452,17.5891,14.8035,0.319144,-0.586335,-3.48972,86.8211,0.0523358,-7.65403,3.70717,0.612195,1.98934,-2.16072,-0.453038,1.31173,78
0.149381,1.0,0.425,0.429527,0.203063,1.08432,0.291553,0.053074,0.648516,117.238,82.4462,58.3639,29.2876,30.6167,34.2106,-0.587575,0.443087,1.27765,64.2588,6.85168,17.4559,9.73499,4.18285,8.12321,-0.523685,-0.0171187,-0.311217,92
0.387847,1.0,0.569444,0.471886,0.205998,0.931225,0.448533,0.0174724,0.318902,223.739,240.129,246.856,27.2705,18.5153,21.5991,-0.579806,-1.8675,-4.32233,97.1406,-1.97691,-2.27616,3.10277,2.44967,4.60281,-1.78693,-0.189541,1.70705,77
0.0224248,0.15,0.227778,0.540389,0.830904,0.121284,0.197432,0.0565161,0.343665,163.786,114.939,75.7876,39.3644,28.5203,25.1683,-1.42306,-0.344435,1.37207,74.0764,6.36065,19.9685,8.63595,2.51218,6.22309,-1.79218,-2.06719,-1.2217,41
0.00768518,0.0479167,0.219444,0.224164,0.508662,0.0400371,0.196025,0.123494,0.269125,121.612,108.793,100.969,29.2719,35.4286,41.1339,-0.150983,-0.0315051,0.0469204,70.8946,2.5721,5.18743,9.47174,2.63198,6.30683,-0.365992,1.34615,1.22519,63
0.282564,0.722222,0.78125,0.315355,0.60507,0.564827,0.693682,0.0375202,0.49921,47.569,53.6737,65.6925,44.1057,43.9182,43.4051,1.74612,1.64834,1.45739,48.6609,0.316853,-9.37172,16.3982,4.20498,6.89838,0.770686,-0.146034,-0.060702,20
0.367836,0.988889,0.925,0.5022,0.380341,1.22707,0.727216,0.0302697,0.597872,168.362,149.776,125.749,43.5048,42.6073,37.3949,-1.05603,-0.991539,-0.688815,80.4993,1.42644,8.97226,10.7851,1.63884,2.71768,-1.51392,2.59398,-1.22857,39
0.0166377,0.1375,0.144444,0.638329,0.873541,0.122261,0.131159,0.0626087,0.162296,39.6195,36.2553,31.6195,36.6014,35.2537,32.5246,1.99816,2.44924,3.05634,40.0646,0.784065,4.37086,16.2302,2.44669,5.17658,0.876244,-0.106311,1.00632,25
0.0899421,0.966667,0.175,0.628868,0.0596845,0.926121,0.138151,0.0680093,0.468322,78.4506,91.7265,93.1364,17.9731,15.6866,13.3361,0.886449,0.858249,1.05778,65.3991,-3.7679,-2.08732,4.71367,1.38309,3.04469,0.501962,0.0521453,0.272073,91
0.142946,0.322917,0.544444,0.502407,0.759175,0.307427,0.467422,0.0279341,0.186932,135.247,111.308,95.5379,78.4521,77.9201,74.5623,-0.098185,0.287831,0.677551,66.1252,7.01399,8.94952,25.8453,9.03715,14.7091,-0.748171,1.87245,-0.194027,40
0.0499132,1.0,0.13125,0.485949,0.303277,0.885975,0.0914104,0.0918261,0.619709,102.524,92.0301,55.7248,17.8948,16.4143,22.1718,0.646982,0.746448,1.84996,66.1815,-2.62616,19.2463,4.88568,1.66403,7.21316,0.274698,-0.125093,-1.98813,38
0.0648553,1.0,0.111111,0.525142,0.0739954,0.985995,0.0843676,0.0894084,0.416302,178.009,114.366,93.9833,23.1714,24.6017,28.5309,-1.8275,2.13133,2.70062,75.4787,12.052,13.5112,5.5536,3.97967,5.07326,-0.526506,-1.65418,-1.21293,70
0.045463,0.254167,0.263889,0.236232,0.813024,0.237392,0.206213,0.0414969,0.322174,72.9081,13.9594,23.887,21.8028,14.8818,14.5014,1.12783,1.88784,1.54575,37.359,38.5072,4.85506,9.35377,8.73187,6.86231,0.78884,-0.392529,0.772146,99
0.0267824,0.0979167,0.411111,0.420937,0.639534,0.075927,0.375079,0.0721694,0.334675,69.2247,71.6325,77.6917,47.7011,48.4786,55.3475,0.485014,0.659365,0.791774,55.3238,-0.368097,-2.7101,18.9206,3.36042,5.79517,-0.206244,0.129349,-0.384145,55
0.0730266,0.589583,0.219444,0.724204,0.29655,0.469365,0.172725,0.0471511,0.435568,135.931,137.49,157.404,10.9667,12.6215,14.9866,0.281854,0.772242,0.71511,78.584,1.96916,-6.12084,2.7847,0.624472,1.2741,0.205526,-0.799376,-0.589131,57
0.013941,0.158333,0.0979167,0.142775,0.113975,0.153666,0.0903108,0.0763802,0.100784,173.758,131.518,127.323,21.3249,29.9496,27.9744,0.409761,0.0842513,0.1338,78.6276,8.93862,4.80028,6.19164,4.95285,3.59413,-0.131313,0.291152,0.882663,66
0.11151,0.791667,0.288889,0.604678,0.90102,0.704959,0.221584,0.0425554,0.512424,49.1026,45.7527,44.9261,35.8406,34.5122,34.588,0.857204,0.987752,1.01445,45.4654,1.30642,1.3558,16.6828,2.52824,2.40223,0.114472,1.02709,1.01781,69
0.00920718,0.08125,0.211111,0.953344,0.374717,0.0624192,0.217198,0.127593,0.463225,73.7492,57.1075,41.1508,51.5284,52.7982,44.6499,0.76889,0.809971,0.91871,49.5319,5.97574,16.576,19.9815,6.5774,9.7397,0.541147,0.393985,1.13028,52
0.0586574,0.330556,0.235417,0.868367,0.104269,0.288219,0.231006,0.0441002,0.246226,253.876,251.936,252.748,1.11873,0.95813,1.74023,-13.2891,-11.2393,-7.70389,99.6053,0.345071,-0.0711105,0.150994,0.148371,0.280494,-12.8174,-4.20538,5.14199,79
0.389572,1.0,0.436111,0.510704,0.200647,1.03148,0.410336,0.0200689,0.106714,114.541,172.474,234.424,21.4249,10.6051,7.06955,0.0754807,-0.548907,-0.775054,84.1978,-4.94745,-19.2027,2.41497,1.4203,4.39913,-0.479692,0.69087,0.187004,78
0.0380787,0.504167,0.338889,0.41882,0.891066,0.539209,0.340704,0.139666,0.77713,131.344,75.2957,31.4252,22.9042,22.4746,25.4945,0.288891,1.52938,3.17168,63.5918,10.0779,34.3103,6.50749,3.57356,11.0946,0.612731,-0.349419,-0.978377,37
0.0257002,0.0916667,0.327778,0.0430182,0.213244,0.0859074,0.300613,0.0650754,0.144646,90.1858,101.055,105.132,32.1724,31.3528,32.7246,1.55843,1.47992,1.29869,67.7679,-2.54968,-2.61186,8.49904,1.55813,3.49187,0.441766,-0.212811,1.40992,66
0.0269329,0.285417,0.227778,0.104638,0.382769,0.252484,0.150511,0.0792866,0.585722,118.307,125.909,143.352,26.3135,20.8179,14.2149,-0.0647449,0.264236,0.300978,75.3052,0.375839,-6.53416,5.17797,0.853575,4.73829,-0.00138681,-0.462436,-0.860876,17
0.205365,0.236111,1.0,0.178497,0.496821,0.206625,1.00207,0.0310818,0.130221,38.6229,40.7151,41.1658,33.6099,33.1163,33.8554,0.514734,0.371524,0.283698,40.0117,-1.59924,0.61638,20.835,2.97022,7.86165,-0.210548,-0.796319,-0.227738,23
0.0427836,0.170833,0.438889,0.639997,0.567113,0.130118,0.33493,0.0473421,0.429376,108.049,117.874,135.637,62.9007,60.3581,57.8803,0.677734,0.64643,0.710202,70.9582,0.281087,-7.9925,14.9248,3.78643,11.0248,0.278176,0.126229,0.696496,97
0.033125,0.314583,0.186111,0.85788,0.493712,0.312475,0.143256,0.103948,0.43422,51.3003,59.6116,42.573,20.6929,20.3461,17.6229,1.80766,1.42025,2.32983,53.3886,-7.20965,9.36159,7.63214,2.86868,4.4784,0.744698,0.171515,-0.0422915,88
0.0539699,0.463889,0.2625,0.802356,0.658982,0.350305,0.195635,0.0453571,0.556791,96.9053,105.708,55.8112,31.4002,26.257,32.3451,0.58622,-0.204113,1.07029,68.2536,-10.5134,23.8879,7.8889,8.13322,11.2741,-0.53082,0.627402,0.0360651,38
0.128206,0.677083,0.411111,0.74734,0.139543,0.59533,0.319009,0.0387289,0.539418,163.429,206.387,252.007,7.77447,5.78015,11.9984,4.04606,-5.98555,-7.35361,91.0623,-3.1987,-12.8235,1.08913,0.722449,2.76485,-8.26314,-2.83155,7.15568,78
0.0255845,0.320833,0.233333,0.0887002,0.922075,0.28879,0.229138,0.0979416,0.658241,68.0468,49.9477,25.1007,17.9197,15.0752,10.2817,-0.382131,-0.185872,0.458657,51.5297,2.15977,21.66,7.25667,1.51798,3.72649,-0.774951,0.869583,-0.464739,31
0.0306944,0.24375,0.263889,0.110575,0.316048,0.227949,0.190181,0.0889894,0.522807,73.2017,65.9417,67.4104,38.5303,34.9408,34.3948,2.0941,2.98067,2.89655,56.9951,2.69825,0.022223,10.241,4.36091,4.85701,1.71313,-0.100321,1.45997,52
0.0421991,0.297917,0.166667,0.223134,0.684657,0.26815,0.156286,0.0474493,0.150117,145.011,139.339,119.922,83.6607,76.2311,78.5462,-0.114531,-0.0726319,0.0931697,74.2833,-2.6756,9.44312,21.2145,5.55602,7.32877,-0.635537,-1.73797,1.31691,48
