V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,class
9448.0,2290.0,10000.0,-1947.0,13.0,10000.0,453.0,-291.0,-289.0,65.0,6261.0,1006.0,-8771.0,0,-3696.0,10000.0,8103.0,-4.0,-2561.0,-202.0,97.0,10000.0,-641.0,59.0,3.0,691.0,0,4143.0,6913.0,513.0,425.0,8639.0,0,649.0,0,552.0,0,4803.0,-210.0,487.0,3489.0,2006.0,385.0,-368.0,60.0,-9653.0,10000.0,-2306.0,160.0,3352.0,8460.0,232.0,8,0,9995.0,-2221.0,-5120.0,185.0,30.0,60.0,265
9331.0,2490.0,10000.0,-6061.0,32.0,10000.0,803.0,-37.0,-129.0,-66.0,6359.0,-556.0,-7988.0,0,-822.0,5556.0,10000.0,-405.0,-3074.0,420.0,-149.0,10000.0,1125.0,-52.0,218.0,-165.0,0,-2015.0,9233.0,341.0,118.0,4899.0,0,14.0,0,669.0,0,6016.0,747.0,-98.0,-9011.0,-2120.0,-2210.0,-901.0,17.0,10175.0,9213.0,-2171.0,4.0,-1558.0,7110.0,649.0,8,0,10000.0,2583.0,5048.0,381.0,369.0,67.0,288
7970.0,2383.0,10000.0,170.0,-523.0,10000.0,-24.0,102.0,80.0,368.0,7139.0,-246.0,-8188.0,0,502.0,9625.0,4837.0,11.0,-634.0,-367.0,494.0,9354.0,180.0,-29.0,32.0,72.0,0,2344.0,7249.0,7.0,-1214.0,8893.0,0,-324.0,0,2030.0,0,5741.0,-894.0,123.0,1073.0,-188.0,-390.0,-771.0,-36.0,-8.0,10000.0,-2071.0,-80.0,63.0,8839.0,117.0,8,0,7400.0,1826.0,-1504.0,-101.0,-225.0,-141.0,192
6510.0,513.0,10000.0,-3855.0,-575.0,10000.0,-907.0,6688.0,716.0,301.0,3425.0,-418.0,-3190.0,0,2155.0,6383.0,5004.0,-778.0,1539.0,74.0,45.0,9084.0,1423.0,-470.0,-227.0,-342.0,0,2061.0,4089.0,-291.0,878.0,10000.0,0,-1198.0,0,3490.0,0,9477.0,-162.0,-1305.0,1256.0,2677.0,923.0,-1281.0,-192.0,8160.0,5867.0,10843.0,167.0,3653.0,6642.0,-274.0,11,0,5307.0,2952.0,-2480.0,568.0,-686.0,-95.0,33
9255.0,-1832.0,10000.0,-1132.0,426.0,10000.0,60.0,-1432.0,721.0,229.0,5679.0,1504.0,-4846.0,0,-1474.0,9015.0,6576.0,1067.0,1641.0,310.0,-116.0,9780.0,-19542.0,2582.0,-120.0,67.0,0,3909.0,6652.0,940.0,269.0,9633.0,0,504.0,0,745.0,0,8747.0,604.0,1491.0,1218.0,1580.0,855.0,-1531.0,182.0,-212.0,9986.0,-6234.0,93.0,1548.0,5321.0,291.0,10,0,6553.0,-200.0,-423.0,217.0,-410.0,-325.0,76
9847.0,341.0,10000.0,342.0,20.0,10000.0,-131.0,1076.0,43.0,207.0,8765.0,-37.0,-6208.0,0,920.0,9463.0,10000.0,-8.0,-415.0,406.0,225.0,10000.0,-6.0,-54.0,-54.0,-15.0,0,5569.0,7549.0,-40.0,312.0,9329.0,0,168.0,0,153.0,0,7840.0,-129.0,62.0,7517.0,-636.0,-131.0,-290.0,-1.0,-153.0,10000.0,-2082.0,-13.0,393.0,8325.0,30.0,7,0,10000.0,1487.0,-361.0,-125.0,-303.0,-31.0,332
7787.0,-231.0,10000.0,-37693.0,-73.0,10000.0,1338.0,51453.0,941.0,233.0,4602.0,8420.0,-9915.0,0,18673.0,8550.0,6149.0,-41568.0,-2041.0,82.0,604.0,7468.0,33947.0,-6795.0,-84.0,181.0,0,-2980.0,7878.0,-31199.0,639.0,7781.0,0,1345.0,0,2213.0,0,1304.0,1228.0,-1127.0,-3337.0,12701.0,5156.0,-302.0,249.0,-9032.0,9800.0,4812.0,44.0,4809.0,8880.0,1395.0,8,0,10000.0,-10199.0,1720.0,8.0,7095.0,-215.0,309
7879.0,-363.0,10000.0,3893.0,-3.0,10000.0,-247.0,3567.0,72.0,-17.0,7394.0,777.0,-6381.0,0,4962.0,8778.0,5817.0,3296.0,266.0,318.0,-44.0,9643.0,-10420.0,2905.0,0.0,182.0,0,5091.0,8248.0,598.0,-116.0,9895.0,0,201.0,0,2121.0,0,7700.0,-66.0,686.0,29.0,1360.0,367.0,148.0,-4.0,-416.0,9987.0,1357.0,51.0,2695.0,6963.0,-25.0,8,0,8907.0,28.0,-514.0,-48.0,-259.0,91.0,312
5809.0,780.0,10000.0,-143.0,-225.0,10000.0,49.0,304.0,-46.0,-47.0,7054.0,-259.0,-9671.0,0,242.0,7328.0,5481.0,-9.0,579.0,277.0,107.0,5382.0,3420.0,-281.0,17.0,214.0,0,1106.0,10000.0,-276.0,919.0,9998.0,0,124.0,0,4191.0,0,2545.0,-419.0,376.0,-252.0,-33.0,-960.0,-986.0,-125.0,-78.0,9063.0,-4905.0,96.0,25.0,5236.0,-120.0,9,0,7647.0,-58.0,87.0,372.0,47.0,199.0,272
9264.0,-2029.0,10000.0,834.0,409.0,10000.0,302.0,-6812.0,102.0,528.0,5595.0,1484.0,-4869.0,0,2224.0,7830.0,8834.0,533.0,1046.0,-93.0,93.0,10000.0,-1557.0,108.0,52.0,28.0,0,4451.0,6743.0,220.0,983.0,10000.0,0,-651.0,0,736.0,0,8735.0,-181.0,1342.0,5207.0,-5173.0,919.0,503.0,230.0,-6211.0,10000.0,-4451.0,-83.0,-2420.0,7943.0,-458.0,8,0,6868.0,-5332.0,-4746.0,-65.0,445.0,220.0,296
8060.0,9.0,10000.0,480.0,14.0,10000.0,58.0,205.0,-277.0,-212.0,4632.0,-25.0,-9150.0,0,598.0,7996.0,5775.0,450.0,539.0,238.0,-173.0,9233.0,-4776.0,-327.0,29.0,23.0,0,1365.0,8178.0,-142.0,830.0,8300.0,0,-2427.0,0,1940.0,0,4034.0,941.0,119.0,90.0,237.0,-190.0,-1268.0,-89.0,-245.0,9664.0,-2890.0,-260.0,814.0,7849.0,-195.0,9,0,7285.0,8.0,131.0,388.0,138.0,-36.0,333
9086.0,958.0,10000.0,-151.0,-364.0,10000.0,17.0,6905.0,-88.0,236.0,7577.0,2958.0,-9446.0,0,6571.0,10000.0,7109.0,-7313.0,-1249.0,357.0,94.0,10000.0,-26087.0,-6502.0,54.0,-86.0,0,3385.0,4817.0,-6601.0,-813.0,4501.0,0,1976.0,0,914.0,0,3283.0,271.0,583.0,-1190.0,2027.0,3091.0,-827.0,225.0,-407.0,10000.0,-3669.0,-33.0,-2079.0,6744.0,517.0,10,0,8204.0,-1791.0,671.0,521.0,383.0,-111.0,276
9335.0,2091.0,10000.0,-2881.0,73.0,10000.0,310.0,431.0,306.0,-148.0,5595.0,-739.0,-6558.0,0,383.0,9810.0,7588.0,-2443.0,-3020.0,793.0,-414.0,9958.0,11091.0,-1888.0,-29.0,-428.0,0,315.0,7863.0,3454.0,208.0,10000.0,0,3329.0,0,665.0,0,7550.0,-248.0,271.0,-880.0,-2438.0,-1998.0,-286.0,471.0,553.0,10000.0,-1638.0,83.0,1002.0,7020.0,-90.0,8,0,8866.0,144.0,210.0,481.0,303.0,95.0,17
7562.0,1788.0,10000.0,261.0,15.0,10000.0,-15.0,-4411.0,1329.0,-63.0,7870.0,-551.0,-9937.0,0,-5329.0,8136.0,7228.0,519.0,-486.0,-269.0,304.0,6997.0,16.0,247.0,-20.0,334.0,0,1029.0,10000.0,673.0,-264.0,8274.0,0,-1488.0,0,2438.0,0,1119.0,-910.0,-527.0,-1723.0,-3606.0,-8.0,-801.0,-239.0,2047.0,10000.0,-2301.0,126.0,4070.0,9128.0,-318.0,10,0,5864.0,6661.0,-4236.0,185.0,-726.0,202.0,97
7009.0,-392.0,10000.0,-4349.0,258.0,10000.0,-169.0,2358.0,-989.0,670.0,5513.0,2360.0,-2497.0,0,1678.0,6508.0,7031.0,-154.0,2034.0,730.0,-701.0,9388.0,-4903.0,514.0,-81.0,-604.0,0,837.0,7050.0,471.0,383.0,8558.0,0,496.0,0,2991.0,0,9683.0,-832.0,2686.0,-15815.0,4869.0,3592.0,-1811.0,-142.0,-7543.0,9468.0,-11510.0,303.0,8609.0,10000.0,911.0,9,0,7634.0,-20755.0,-8715.0,1553.0,-1743.0,282.0,237
9537.0,-165.0,10000.0,-3598.0,-209.0,10000.0,256.0,227.0,-587.0,73.0,6369.0,230.0,-7842.0,0,-2187.0,9851.0,8619.0,-433.0,0.0,253.0,249.0,10000.0,-2047.0,741.0,99.0,-290.0,0,4513.0,7133.0,3984.0,-857.0,9628.0,0,-1539.0,0,463.0,0,6205.0,578.0,271.0,310.0,1899.0,35.0,-907.0,222.0,-499.0,10000.0,-2016.0,-35.0,1144.0,6671.0,-270.0,8,0,9173.0,-209.0,-198.0,-200.0,-190.0,20.0,47
9004.0,185.0,10000.0,3784.0,233.0,10000.0,509.0,-1889.0,-482.0,-86.0,5513.0,660.0,-8622.0,0,987.0,9236.0,7395.0,3129.0,-1487.0,708.0,312.0,10000.0,-8573.0,-1280.0,262.0,3.0,0,3004.0,4878.0,-1372.0,-1481.0,8214.0,0,-137.0,0,996.0,0,5066.0,-2095.0,40.0,-421.0,-1434.0,710.0,-195.0,411.0,-422.0,10000.0,-2227.0,191.0,-5488.0,7070.0,113.0,9,0,8380.0,-641.0,389.0,1850.0,543.0,190.0,119
9780.0,1135.0,10000.0,364.0,-86.0,10000.0,-67.0,213.0,-96.0,53.0,7477.0,-85.0,-8228.0,0,361.0,10000.0,8902.0,33.0,-1233.0,106.0,208.0,10000.0,137.0,12.0,-2.0,60.0,0,4924.0,8316.0,-78.0,129.0,9929.0,0,48.0,0,220.0,0,5683.0,106.0,-68.0,3141.0,-70.0,-198.0,-908.0,79.0,38.0,10000.0,-1388.0,43.0,-433.0,7409.0,42.0,7,0,9436.0,1493.0,355.0,163.0,-94.0,32.0,228
7808.0,691.0,10000.0,-1153.0,-51.0,10000.0,154.0,1493.0,-652.0,-45.0,4178.0,-111.0,-9852.0,0,2288.0,3678.0,4641.0,-3088.0,2705.0,217.0,-372.0,6503.0,9193.0,-939.0,-158.0,-121.0,0,38.0,4903.0,-2500.0,884.0,10000.0,0,1831.0,0,2192.0,0,-1717.0,125.0,-246.0,332.0,1639.0,-109.0,-178.0,-106.0,-484.0,4568.0,4109.0,-330.0,-1100.0,10000.0,1794.0,17,0,2373.0,-572.0,-11.0,-1851.0,354.0,-225.0,221
6361.0,-481.0,10000.0,6420.0,445.0,10000.0,1119.0,-17529.0,-555.0,392.0,2762.0,2535.0,4190.0,0,-8926.0,6626.0,4019.0,11838.0,168.0,631.0,449.0,4993.0,21538.0,6054.0,-39.0,79.0,0,-2521.0,8420.0,3890.0,1799.0,6896.0,0,1616.0,0,3639.0,0,9080.0,-709.0,-684.0,-2339.0,-4753.0,-6.0,-1330.0,309.0,-131.0,9058.0,2315.0,178.0,-10772.0,10000.0,1230.0,9,0,10000.0,-1842.0,515.0,451.0,762.0,-552.0,157
9625.0,-491.0,10000.0,-2760.0,101.0,10000.0,113.0,1442.0,-460.0,-28.0,6575.0,91.0,-6770.0,0,-1449.0,9787.0,9627.0,4.0,152.0,382.0,75.0,10000.0,-187.0,-36.0,134.0,-222.0,0,4651.0,9065.0,241.0,-871.0,10000.0,0,-2044.0,0,375.0,0,7359.0,197.0,98.0,4072.0,1620.0,12.0,-705.0,328.0,-3184.0,10000.0,-2401.0,16.0,765.0,8403.0,-434.0,7,0,9753.0,-910.0,-537.0,-171.0,-259.0,109.0,135
9276.0,-1228.0,10000.0,2719.0,830.0,10000.0,314.0,-324.0,257.0,-67.0,5996.0,-24.0,-7815.0,0,-16.0,9603.0,8536.0,2703.0,263.0,158.0,-117.0,10000.0,-3574.0,-782.0,61.0,104.0,0,3403.0,7505.0,-1270.0,-2234.0,9772.0,0,-603.0,0,724.0,0,6238.0,566.0,99.0,138.0,-1396.0,167.0,-850.0,428.0,-167.0,10000.0,-1967.0,-6.0,-2576.0,7581.0,48.0,8,0,8499.0,-279.0,77.0,-205.0,86.0,-39.0,277
8414.0,303.0,10000.0,-5852.0,72.0,10000.0,843.0,7024.0,116.0,364.0,9035.0,-5099.0,-9749.0,0,-6354.0,7058.0,8363.0,929.0,1145.0,-250.0,-209.0,10000.0,24671.0,-4920.0,112.0,208.0,0,-3831.0,9854.0,7189.0,511.0,3253.0,0,431.0,0,1586.0,0,2226.0,-847.0,417.0,-599.0,-13369.0,-5085.0,-70.0,99.0,-809.0,6416.0,-4396.0,-20.0,15985.0,7458.0,1140.0,10,0,10000.0,-1455.0,2254.0,-444.0,1970.0,69.0,274
9844.0,547.0,10000.0,-2645.0,-192.0,10000.0,-50.0,4071.0,98.0,5.0,7954.0,477.0,-7415.0,0,39.0,9854.0,9974.0,-1193.0,-1198.0,464.0,70.0,10000.0,-1873.0,-3267.0,-77.0,1.0,0,5151.0,6703.0,3032.0,195.0,9633.0,0,453.0,0,156.0,0,6710.0,126.0,274.0,906.0,124.0,-24.0,-136.0,43.0,-448.0,10000.0,-2327.0,153.0,1878.0,7529.0,274.0,7,0,9918.0,53.0,-201.0,256.0,-575.0,67.0,7
8174.0,-1230.0,10000.0,3693.0,-83.0,10000.0,1016.0,-6072.0,34.0,483.0,5665.0,873.0,-4850.0,0,-3150.0,9665.0,5771.0,7095.0,883.0,66.0,9.0,7410.0,-17178.0,4254.0,76.0,-193.0,0,1760.0,1112.0,4621.0,818.0,8864.0,0,1918.0,0,1826.0,0,8745.0,530.0,744.0,354.0,-1772.0,1762.0,-1424.0,-171.0,-1443.0,10000.0,-4282.0,265.0,-2393.0,6228.0,505.0,12,0,5443.0,-877.0,-896.0,485.0,394.0,53.0,139
9340.0,1298.0,10000.0,6074.0,-152.0,10000.0,-832.0,-374.0,-43.0,294.0,4397.0,184.0,-4891.0,0,5561.0,7986.0,7512.0,-401.0,-1878.0,354.0,102.0,10000.0,-98.0,-122.0,-170.0,-192.0,0,4498.0,6102.0,-257.0,190.0,9975.0,0,-47.0,0,660.0,0,8722.0,412.0,506.0,8963.0,-2495.0,-1031.0,56.0,-5.0,-787.0,10000.0,-3720.0,238.0,4794.0,6030.0,532.0,10,0,8100.0,11296.0,-3333.0,-366.0,-98.0,-55.0,286
9568.0,876.0,10000.0,486.0,-265.0,10000.0,-249.0,-436.0,182.0,-68.0,2672.0,-507.0,-4189.0,0,623.0,9802.0,7976.0,1897.0,-1271.0,-352.0,264.0,10000.0,3909.0,1368.0,55.0,55.0,0,4727.0,7231.0,-1738.0,-184.0,9152.0,0,68.0,0,432.0,0,9080.0,872.0,-136.0,597.0,972.0,-687.0,-1431.0,277.0,231.0,10000.0,-2425.0,128.0,-2070.0,4073.0,14.0,10,0,4450.0,352.0,303.0,399.0,-233.0,234.0,306
6206.0,-631.0,10000.0,1208.0,44.0,10000.0,-395.0,6132.0,-471.0,155.0,8813.0,-370.0,-4718.0,0,6000.0,10000.0,6326.0,-2494.0,167.0,105.0,40.0,6685.0,-1624.0,-2901.0,155.0,-177.0,0,1106.0,7892.0,-3644.0,130.0,8480.0,0,4060.0,0,3794.0,0,8817.0,1396.0,668.0,1084.0,-2235.0,-257.0,-896.0,-67.0,-352.0,10000.0,-2698.0,147.0,1832.0,8354.0,1659.0,8,0,7843.0,295.0,-547.0,-514.0,-359.0,39.0,345
7738.0,92.0,10000.0,58.0,-31.0,10000.0,-161.0,2131.0,444.0,155.0,6908.0,466.0,3467.0,0,1279.0,8459.0,5650.0,-146.0,1410.0,193.0,70.0,6828.0,222.0,-148.0,146.0,-294.0,0,3582.0,9186.0,-274.0,1063.0,10000.0,0,-594.0,0,2262.0,0,9380.0,41.0,-541.0,-4873.0,223.0,561.0,-453.0,-106.0,2152.0,8314.0,5295.0,-150.0,-246.0,10000.0,422.0,8,0,9793.0,-1922.0,2321.0,-419.0,32.0,166.0,104
9007.0,1275.0,10000.0,5846.0,-325.0,10000.0,759.0,-6968.0,-26.0,317.0,5478.0,1340.0,-7792.0,0,-4975.0,8396.0,8178.0,-239.0,-2088.0,-218.0,-2.0,10000.0,-714.0,310.0,-234.0,-35.0,0,4589.0,6372.0,177.0,456.0,6728.0,0,183.0,0,993.0,0,6268.0,141.0,753.0,-4417.0,3928.0,61.0,-645.0,126.0,-11685.0,9907.0,-2961.0,234.0,6576.0,7445.0,156.0,8,0,9991.0,-2536.0,-8156.0,730.0,1025.0,278.0,126
7610.0,432.0,10000.0,-4383.0,801.0,10000.0,66.0,3056.0,569.0,-81.0,4442.0,-256.0,-3875.0,0,-1900.0,7495.0,6055.0,-2307.0,902.0,564.0,-1003.0,9467.0,-9112.0,-1157.0,-30.0,-186.0,0,2185.0,6711.0,6315.0,-331.0,10000.0,0,-953.0,0,2390.0,0,9219.0,205.0,853.0,590.0,3782.0,-1669.0,-825.0,121.0,-764.0,7953.0,-13006.0,-60.0,8064.0,6260.0,-30.0,9,0,7412.0,667.0,-192.0,-140.0,-607.0,-125.0,319
9213.0,-437.0,10000.0,1116.0,-338.0,10000.0,199.0,-2057.0,-184.0,20.0,5871.0,-735.0,-787.0,0,-642.0,7688.0,3919.0,1746.0,1149.0,-5.0,37.0,6289.0,1181.0,1666.0,-173.0,308.0,0,3911.0,9847.0,-1778.0,-55.0,10000.0,0,1457.0,0,787.0,0,9969.0,351.0,-77.0,580.0,1013.0,-434.0,-1105.0,311.0,185.0,9705.0,-3970.0,-87.0,-2546.0,8676.0,903.0,12,0,4786.0,400.0,-132.0,222.0,-65.0,-190.0,122
6795.0,225.0,10000.0,-2756.0,978.0,10000.0,924.0,2301.0,-85.0,28.0,4665.0,-3554.0,-7186.0,0,3818.0,8148.0,6010.0,-826.0,-1141.0,190.0,-183.0,6759.0,747.0,-652.0,226.0,-164.0,0,-1097.0,7184.0,173.0,1811.0,9489.0,0,1385.0,0,3205.0,0,6954.0,1075.0,16.0,6660.0,-855.0,-1852.0,-284.0,12.0,-1665.0,10000.0,-893.0,-88.0,-1320.0,7012.0,1061.0,8,0,9750.0,-700.0,5298.0,-1142.0,1071.0,74.0,347
8345.0,13.0,10000.0,673.0,238.0,10000.0,97.0,-160.0,-463.0,-250.0,5293.0,0.0,-9410.0,0,481.0,8362.0,6095.0,702.0,222.0,255.0,-162.0,7550.0,-4246.0,-136.0,-88.0,124.0,0,1364.0,9237.0,650.0,831.0,10000.0,0,-2616.0,0,1655.0,0,3384.0,551.0,120.0,71.0,160.0,-170.0,-1289.0,96.0,-141.0,10000.0,-2583.0,-223.0,734.0,5654.0,-447.0,10,0,5568.0,-8.0,52.0,525.0,25.0,-25.0,99
6876.0,-821.0,10000.0,-615.0,-527.0,10000.0,1.0,-1156.0,148.0,-213.0,3987.0,80.0,5317.0,0,-2507.0,6085.0,5635.0,122.0,2684.0,155.0,186.0,5221.0,782.0,89.0,-2.0,-180.0,0,1782.0,7299.0,107.0,539.0,10000.0,0,299.0,0,3124.0,0,8469.0,1224.0,-1006.0,-3989.0,-734.0,743.0,-865.0,-404.0,2204.0,6271.0,6083.0,82.0,1233.0,10000.0,1097.0,9,0,7460.0,-28.0,-3185.0,-1017.0,-184.0,25.0,248
9406.0,-579.0,10000.0,923.0,554.0,10000.0,-479.0,2684.0,-94.0,360.0,5581.0,198.0,-8307.0,0,4771.0,7219.0,9891.0,-172.0,465.0,-94.0,137.0,10000.0,-942.0,-149.0,381.0,-60.0,0,5178.0,5673.0,-680.0,666.0,7250.0,0,-14.0,0,594.0,0,5567.0,-173.0,-77.0,-2591.0,-746.0,1107.0,-817.0,109.0,6048.0,9956.0,-1588.0,-143.0,-1825.0,7869.0,355.0,9,0,9860.0,-3920.0,7144.0,-554.0,131.0,247.0,67
8382.0,-915.0,10000.0,-505.0,472.0,10000.0,-1032.0,7518.0,948.0,105.0,6333.0,3976.0,2158.0,0,-2144.0,4393.0,3493.0,5921.0,2120.0,37.0,-496.0,4831.0,16224.0,10521.0,84.0,-251.0,0,-67.0,9514.0,1940.0,-435.0,4269.0,0,3105.0,0,1618.0,0,9764.0,-1151.0,4169.0,2302.0,7553.0,-2457.0,-1009.0,211.0,-2598.0,7616.0,2487.0,17.0,10217.0,9987.0,1196.0,14,0,10000.0,-1077.0,-2200.0,454.0,-2010.0,286.0,206
6759.0,288.0,10000.0,2950.0,-600.0,10000.0,459.0,-3179.0,839.0,138.0,5613.0,763.0,1563.0,0,533.0,6740.0,6235.0,-96.0,2059.0,762.0,506.0,7464.0,2966.0,-374.0,-5.0,-1445.0,0,-285.0,7967.0,176.0,-557.0,9723.0,0,410.0,0,3241.0,0,9877.0,-91.0,937.0,6651.0,-505.0,-2233.0,-1320.0,21.0,-3359.0,8477.0,1656.0,-210.0,-3568.0,8803.0,2012.0,9,0,9407.0,-6039.0,-8553.0,-1395.0,-360.0,-242.0,237
7819.0,-24.0,10000.0,750.0,-138.0,10000.0,320.0,4587.0,242.0,-217.0,7969.0,-1490.0,-9585.0,0,1441.0,4542.0,4694.0,-561.0,460.0,-160.0,-250.0,7619.0,12564.0,-2258.0,201.0,82.0,0,-1688.0,1498.0,5488.0,450.0,9034.0,0,3034.0,0,2181.0,0,2850.0,11.0,-332.0,-766.0,-2627.0,-2025.0,286.0,-191.0,-187.0,9250.0,-2062.0,237.0,3845.0,5348.0,-1431.0,13,0,5342.0,86.0,429.0,-465.0,425.0,-21.0,350
