Dataset,Classifier,acc_fold1,acc_fold2,acc_fold3,acc_fold4,acc_fold5,acc_mean,acc_stddev,train_time,test_time
rmftsa_sleepdata_did679,LogisticRegression,0.48292682926829267,0.4146341463414634,0.4682926829268293,0.43902439024390244,0.4362745098039216,0.4482305117168819,0.024342307146374444,0.09556269645690918,0.006234645843505859
rmftsa_sleepdata_did679,Perceptron,0.11707317073170732,0.2634146341463415,0.22926829268292684,0.4097560975609756,0.1568627450980392,0.23527498804399807,0.1013821750703205,0.017426013946533203,0.005785942077636719
rmftsa_sleepdata_did679,MLP,0.4097560975609756,0.4097560975609756,0.4195121951219512,0.44390243902439025,0.4264705882352941,0.42187948350071736,0.012693666454083515,0.41022801399230957,0.004843473434448242
fri_c3_1000_25_did715,DecisionTree,0.85,0.855,0.84,0.84,0.855,0.8480000000000001,0.006782329983125275,0.042693138122558594,0.003398895263671875
fri_c3_1000_25_did715,SVM,0.69,0.72,0.705,0.685,0.695,0.699,0.012409673645990842,0.09511518478393555,0.033988237380981445
fri_c3_1000_25_did715,KNN,0.615,0.635,0.64,0.615,0.635,0.6279999999999999,0.010770329614269016,0.0037021636962890625,0.009316205978393555
fri_c3_1000_25_did715,LogisticRegression,0.69,0.645,0.62,0.64,0.685,0.656,0.02709243436828813,0.011287927627563477,0.0044403076171875
fri_c3_1000_25_did715,Perceptron,0.63,0.57,0.615,0.47,0.52,0.561,0.05953150426454887,0.009697914123535156,0.005629301071166992
fri_c3_1000_25_did715,MLP,0.685,0.675,0.645,0.69,0.63,0.6649999999999999,0.023452078799117145,3.4522573947906494,0.00484466552734375
pwLinear_did721,DecisionTree,0.875,0.8,0.75,0.8,0.825,0.8099999999999999,0.04062019202317979,0.003756999969482422,0.0026388168334960938
pwLinear_did721,SVM,0.9,0.85,0.9,0.825,0.95,0.885,0.04358898943540674,0.005339145660400391,0.0034041404724121094
pwLinear_did721,KNN,0.85,0.775,0.775,0.825,0.925,0.8299999999999998,0.05567764362830022,0.002628326416015625,0.004454374313354492
pwLinear_did721,LogisticRegression,0.875,0.85,0.8,0.85,0.85,0.8450000000000001,0.024494897427831765,0.0070171356201171875,0.002700328826904297
pwLinear_did721,Perceptron,0.875,0.85,0.825,0.85,0.85,0.85,0.01581138830084191,0.006604433059692383,0.006537437438964844
pwLinear_did721,MLP,0.875,0.825,0.85,0.85,0.975,0.875,0.05244044240850758,0.658109188079834,0.004130840301513672
analcatdata_supreme_did728,DecisionTree,0.9852034525277436,0.9963008631319359,0.991358024691358,0.991358024691358,0.991358024691358,0.9911156779467507,0.003521839026522465,0.011121511459350586,0.0041849613189697266
analcatdata_supreme_did728,SVM,0.7607891491985204,0.7595561035758323,0.7604938271604939,0.7604938271604939,0.7604938271604939,0.7603653468511669,0.00042047703336826886,0.4501514434814453,0.2417774200439453
analcatdata_supreme_did728,KNN,0.9926017262638718,0.9938347718865598,0.9925925925925926,0.9901234567901235,0.9888888888888889,0.9916082872844072,0.0018172980415752523,0.008878946304321289,0.013864755630493164
analcatdata_supreme_did728,LogisticRegression,0.9901356350184957,0.9950678175092479,0.9876543209876543,0.9901234567901235,0.9864197530864197,0.9898801966783882,0.0029653002059192484,0.706627607345581,0.010531187057495117
analcatdata_supreme_did728,Perceptron,0.7607891491985204,0.7595561035758323,0.7604938271604939,0.7604938271604939,0.7604938271604939,0.7603653468511669,0.00042047703336826886,0.01696944236755371,0.008531332015991211
analcatdata_supreme_did728,MLP,0.7620221948212084,0.7620221948212084,0.7592592592592593,0.7604938271604939,0.7320987654320987,0.7551792482988537,0.0115866454290429,0.4031400680541992,0.0076961517333984375
machine_cpu_did733,DecisionTree,0.9047619047619048,0.9523809523809523,0.8333333333333334,0.9761904761904762,0.9512195121951219,0.9235772357723577,0.050714655104915234,0.00371551513671875,0.0026552677154541016
machine_cpu_did733,SVM,0.8571428571428571,0.9285714285714286,0.8809523809523809,0.9047619047619048,0.926829268292683,0.8996515679442508,0.02741441724884142,0.0042266845703125,0.0030405521392822266
machine_cpu_did733,KNN,0.8809523809523809,0.9761904761904762,0.8571428571428571,0.8809523809523809,0.9512195121951219,0.9092915214866434,0.045954593917470254,0.0025827884674072266,0.004469633102416992
machine_cpu_did733,LogisticRegression,0.9285714285714286,0.9761904761904762,0.9047619047619048,0.9047619047619048,0.926829268292683,0.9282229965156794,0.026091334355173006,0.05211830139160156,0.004463672637939453
machine_cpu_did733,Perceptron,0.7142857142857143,0.40476190476190477,0.6428571428571429,0.7380952380952381,0.8292682926829268,0.6658536585365853,0.14350372546866635,0.009151220321655273,0.006528377532958984
machine_cpu_did733,MLP,0.8333333333333334,1.0,0.8095238095238095,0.8571428571428571,0.8048780487804879,0.8609756097560977,0.07197331535461071,0.06829333305358887,0.008949995040893555
space_ga_did737,DecisionTree,0.7877813504823151,0.7942122186495176,0.7536231884057971,0.7745571658615137,0.8035426731078905,0.7827433193014068,0.017346617311297934,0.04964590072631836,0.004457950592041016
space_ga_did737,SVM,0.5836012861736335,0.5482315112540193,0.533011272141707,0.5410628019323671,0.5475040257648953,0.5506821794533243,0.017346857997112525,0.5747723579406738,0.28512001037597656
space_ga_did737,KNN,0.612540192926045,0.5980707395498392,0.5990338164251208,0.5700483091787439,0.5877616747181964,0.5934909465595891,0.01412057718729706,0.0076830387115478516,0.008380651473999023
space_ga_did737,LogisticRegression,0.5032154340836013,0.5048231511254019,0.5040257648953301,0.5040257648953301,0.5040257648953301,0.5040231759789987,0.0005084146559465733,0.011067628860473633,0.003901958465576172
space_ga_did737,Perceptron,0.5032154340836013,0.49517684887459806,0.49597423510466987,0.5040257648953301,0.5040257648953301,0.5004836095707059,0.004026233004123735,0.010107278823852539,0.0033860206604003906
space_ga_did737,MLP,0.4967845659163987,0.49517684887459806,0.5040257648953301,0.49597423510466987,0.5040257648953301,0.49919743593726534,0.003974961804292029,0.2806580066680908,0.004563093185424805
pm10_did750,DecisionTree,0.56,0.54,0.61,0.56,0.51,0.556,0.03261901286060017,0.00867152214050293,0.002729654312133789
pm10_did750,SVM,0.47,0.42,0.45,0.46,0.5,0.45999999999999996,0.026076809620810597,0.018294095993041992,0.010397911071777344
pm10_did750,KNN,0.52,0.54,0.56,0.53,0.57,0.544,0.018547236990991395,0.002997875213623047,0.004897117614746094
pm10_did750,LogisticRegression,0.43,0.51,0.47,0.49,0.58,0.496,0.049638694583963416,0.03895831108093262,0.004132986068725586
pm10_did750,Perceptron,0.51,0.51,0.49,0.51,0.5,0.504,0.008000000000000007,0.006609678268432617,0.004303693771362305
pm10_did750,MLP,0.49,0.65,0.56,0.52,0.55,0.554,0.05388877434122993,0.5441200733184814,0.003892183303833008
strikes_did770,DecisionTree,0.984,0.944,0.936,0.928,0.96,0.9503999999999999,0.019855477833585346,0.00652313232421875,0.0026738643646240234
strikes_did770,SVM,0.632,0.64,0.648,0.616,0.736,0.6544000000000001,0.042150207591422365,0.022942304611206055,0.012738943099975586
strikes_did770,KNN,0.76,0.728,0.76,0.728,0.704,0.736,0.021466252583998,0.003159761428833008,0.004928112030029297
strikes_did770,LogisticRegression,0.552,0.64,0.632,0.696,0.688,0.6416000000000001,0.05144939261060325,0.027863740921020508,0.002960205078125
strikes_did770,Perceptron,0.488,0.496,0.6,0.504,0.736,0.5648,0.09473837659575975,0.004260540008544922,0.002880573272705078
strikes_did770,MLP,0.8,0.616,0.712,0.688,0.76,0.7152,0.06291073040428001,0.2873959541320801,0.005942821502685547
quake_did772,DecisionTree,0.5252293577981652,0.5458715596330275,0.5160550458715596,0.5126436781609195,0.4896551724137931,0.517890962775493,0.01824790555689612,0.026071786880493164,0.0037081241607666016
quake_did772,SVM,0.5527522935779816,0.5642201834862385,0.5298165137614679,0.5379310344827586,0.5471264367816092,0.5463692924180111,0.011875764914813682,0.26312804222106934,0.12759733200073242
quake_did772,KNN,0.5504587155963303,0.5045871559633027,0.5275229357798165,0.5540229885057472,0.5310344827586206,0.5335252557207635,0.017813166618415765,0.005803108215332031,0.0075719356536865234
quake_did772,LogisticRegression,0.5619266055045872,0.5665137614678899,0.573394495412844,0.5494252873563218,0.542528735632184,0.5587577770747654,0.011268606317749917,0.033660173416137695,0.007349967956542969
quake_did772,Perceptron,0.48623853211009177,0.5688073394495413,0.43577981651376146,0.45977011494252873,0.542528735632184,0.4986249077296215,0.04993143807275091,0.014600753784179688,0.008769035339355469
quake_did772,MLP,0.5573394495412844,0.5756880733944955,0.4793577981651376,0.5609195402298851,0.5448275862068965,0.5436264895075398,0.03360639033772936,0.4149439334869385,0.009518146514892578
disclosure_x_bias_did774,DecisionTree,0.5112781954887218,0.5639097744360902,0.5,0.4772727272727273,0.5378787878787878,0.5180678970152656,0.03010230538004892,0.00797724723815918,0.002747058868408203
disclosure_x_bias_did774,SVM,0.556390977443609,0.5263157894736842,0.5075757575757576,0.49242424242424243,0.48484848484848486,0.5135110503531556,0.025706315650132528,0.02646780014038086,0.0148773193359375
disclosure_x_bias_did774,KNN,0.5413533834586466,0.556390977443609,0.45454545454545453,0.49242424242424243,0.4772727272727273,0.504397357028936,0.03855748344295733,0.003324747085571289,0.005034685134887695
disclosure_x_bias_did774,LogisticRegression,0.6090225563909775,0.518796992481203,0.5681818181818182,0.48484848484848486,0.5909090909090909,0.5543517885623148,0.04606832248005523,0.009530782699584961,0.0029768943786621094
disclosure_x_bias_did774,Perceptron,0.5488721804511278,0.5112781954887218,0.5378787878787878,0.5606060606060606,0.4772727272727273,0.5271815903394851,0.029819186868803155,0.004553794860839844,0.003424406051635742
disclosure_x_bias_did774,MLP,0.5639097744360902,0.5037593984962406,0.5227272727272727,0.49242424242424243,0.5984848484848485,0.5362611073137389,0.03949035132024802,0.32005953788757324,0.003498554229736328
bodyfat_did778,DecisionTree,1.0,0.9803921568627451,1.0,1.0,1.0,0.996078431372549,0.007843137254901978,0.0038330554962158203,0.002649068832397461
bodyfat_did778,SVM,0.7647058823529411,0.7843137254901961,0.66,0.84,0.68,0.7458039215686274,0.06694125687762952,0.006890058517456055,0.00402379035949707
bodyfat_did778,KNN,0.8235294117647058,0.7647058823529411,0.74,0.86,0.76,0.7896470588235294,0.044862882215613846,0.0026154518127441406,0.0046083927154541016
bodyfat_did778,LogisticRegression,0.7647058823529411,0.8431372549019608,0.76,0.9,0.74,0.8015686274509803,0.06048833695938636,0.2727010250091553,0.00738072395324707
bodyfat_did778,Perceptron,0.7843137254901961,0.7254901960784313,0.68,0.5,0.56,0.6499607843137255,0.10510845719509493,0.005968332290649414,0.003888845443725586
bodyfat_did778,MLP,0.5098039215686274,0.6666666666666666,0.6,0.58,0.62,0.5952941176470589,0.051515144113637376,0.15216541290283203,0.004035472869873047
delta_ailerons_did803,DecisionTree,0.9123422159887798,0.9221598877980365,0.8962131837307152,0.9172510518934082,0.903859649122807,0.9103651977067493,0.009306341552649089,0.08364725112915039,0.013922929763793945
delta_ailerons_did803,SVM,0.9438990182328191,0.94109396914446,0.9403927068723703,0.9446002805049089,0.9333333333333333,0.9406638616175783,0.003998919711329878,0.6331179141998291,0.2723116874694824
delta_ailerons_did803,KNN,0.9417952314165497,0.9424964936886395,0.9396914446002805,0.9424964936886395,0.9312280701754386,0.9395415467139095,0.004282029414142109,0.01735544204711914,0.025269031524658203
delta_ailerons_did803,LogisticRegression,0.6185133239831697,0.6241234221598878,0.6129032258064516,0.6185133239831697,0.6182456140350877,0.6184597819935533,0.003549753174457993,0.030567169189453125,0.009531259536743164
delta_ailerons_did803,Perceptron,0.923562412342216,0.9326788218793829,0.9305750350631136,0.9326788218793829,0.9178947368421052,0.9274779656012401,0.005845673307286815,0.02896428108215332,0.008482933044433594
delta_ailerons_did803,MLP,0.9389901823281908,0.9389901823281908,0.9375876577840112,0.9446002805049089,0.9326315789473684,0.9385599763785339,0.0038196001834864147,6.039615631103516,0.008428812026977539
chscase_vine2_did814,DecisionTree,0.8297872340425532,0.8617021276595744,0.8191489361702128,0.8817204301075269,0.8494623655913979,0.848364218714253,0.022317614898240867,0.004347801208496094,0.0027544498443603516
chscase_vine2_did814,SVM,0.5531914893617021,0.5425531914893617,0.5425531914893617,0.5483870967741935,0.5483870967741935,0.5470144131777624,0.004043013445442202,0.014345645904541016,0.008469104766845703
chscase_vine2_did814,KNN,0.723404255319149,0.7553191489361702,0.6914893617021277,0.7311827956989247,0.7741935483870968,0.7351178220086938,0.02825293127093613,0.002876758575439453,0.0045719146728515625
chscase_vine2_did814,LogisticRegression,0.5531914893617021,0.5212765957446809,0.4574468085106383,0.5483870967741935,0.5483870967741935,0.5257378174330817,0.03595343713834897,0.011610746383666992,0.0048253536224365234
chscase_vine2_did814,Perceptron,0.44680851063829785,0.4574468085106383,0.5425531914893617,0.5483870967741935,0.45161290322580644,0.48936170212765956,0.0459731184775272,0.005166530609130859,0.003643512725830078
chscase_vine2_did814,MLP,0.44680851063829785,0.4574468085106383,0.4574468085106383,0.45161290322580644,0.45161290322580644,0.45298558682223744,0.0040430134454421856,0.041751861572265625,0.006628990173339844
chatfield_4_did820,DecisionTree,0.9361702127659575,0.7659574468085106,0.8936170212765957,0.851063829787234,0.8085106382978723,0.851063829787234,0.060179300526514684,0.015471220016479492,0.006514549255371094
chatfield_4_did820,SVM,0.851063829787234,0.7872340425531915,0.7872340425531915,0.851063829787234,0.8085106382978723,0.8170212765957446,0.028860978651596883,0.011384010314941406,0.007025241851806641
chatfield_4_did820,KNN,0.8936170212765957,0.8297872340425532,0.8936170212765957,0.8723404255319149,0.8085106382978723,0.8595744680851064,0.03457037618994026,0.0037698745727539062,0.004992246627807617
chatfield_4_did820,LogisticRegression,0.9148936170212766,0.8936170212765957,0.8723404255319149,0.8936170212765957,0.851063829787234,0.8851063829787235,0.021697955376990555,0.12412834167480469,0.0031909942626953125
chatfield_4_did820,Perceptron,0.7021276595744681,0.8085106382978723,0.851063829787234,0.9361702127659575,0.7659574468085106,0.8127659574468085,0.07892441272762302,0.007732868194580078,0.005261659622192383
chatfield_4_did820,MLP,0.5957446808510638,0.5957446808510638,0.5957446808510638,0.6170212765957447,0.6170212765957447,0.6042553191489362,0.010423360607588006,0.026096820831298828,0.0048313140869140625
stock_did841,DecisionTree,0.968421052631579,0.9473684210526315,0.9421052631578948,0.9421052631578948,0.9473684210526315,0.9494736842105264,0.009761703679469158,0.01621270179748535,0.005934476852416992
stock_did841,SVM,0.9263157894736842,0.9052631578947369,0.9,0.8842105263157894,0.8947368421052632,0.9021052631578946,0.013964735959391163,0.06288337707519531,0.02795267105102539
stock_did841,KNN,0.9578947368421052,0.9473684210526315,0.9631578947368421,0.9526315789473684,0.9578947368421052,0.9557894736842105,0.005367388961676632,0.0039136409759521484,0.00924992561340332
stock_did841,LogisticRegression,0.8789473684210526,0.8736842105263158,0.8421052631578947,0.8210526315789474,0.8421052631578947,0.851578947368421,0.021675010823130537,0.12000799179077148,0.003463268280029297
stock_did841,Perceptron,0.7421052631578947,0.7894736842105263,0.7210526315789474,0.5578947368421052,0.7947368421052632,0.7210526315789474,0.08622588385798904,0.008283615112304688,0.004586935043334961
stock_did841,MLP,0.9368421052631579,0.9263157894736842,0.9105263157894737,0.9,0.9052631578947369,0.9157894736842105,0.013724636642531884,1.4474437236785889,0.004189252853393555
vinnie_did860,DecisionTree,0.868421052631579,0.8421052631578947,0.8157894736842105,0.8289473684210527,0.881578947368421,0.8473684210526315,0.024404259198672902,0.0037174224853515625,0.0025708675384521484
vinnie_did860,SVM,0.868421052631579,0.8421052631578947,0.8421052631578947,0.8026315789473685,0.881578947368421,0.8473684210526315,0.027093763528913142,0.009767770767211914,0.005998849868774414
vinnie_did860,KNN,0.8289473684210527,0.868421052631579,0.7894736842105263,0.7368421052631579,0.881578947368421,0.8210526315789475,0.05302484652528918,0.002826690673828125,0.004387378692626953
vinnie_did860,LogisticRegression,0.868421052631579,0.8421052631578947,0.8289473684210527,0.8026315789473685,0.881578947368421,0.8447368421052632,0.028097574347450797,0.01579904556274414,0.003831148147583008
vinnie_did860,Perceptron,0.6842105263157895,0.8421052631578947,0.8157894736842105,0.7105263157894737,0.7631578947368421,0.763157894736842,0.06000923289995461,0.003942012786865234,0.0026078224182128906
vinnie_did860,MLP,0.868421052631579,0.8421052631578947,0.8421052631578947,0.8026315789473685,0.881578947368421,0.8473684210526315,0.027093763528913142,0.40434885025024414,0.008561372756958008
pollen_did871,DecisionTree,0.4896103896103896,0.5207792207792208,0.512987012987013,0.4681404421326398,0.5019505851755527,0.4986935301369632,0.018540142497186954,0.12375736236572266,0.00911092758178711
pollen_did871,SVM,0.4961038961038961,0.4662337662337662,0.4883116883116883,0.49154746423927176,0.47854356306892065,0.4841480755915086,0.010652335966814561,0.8196618556976318,0.444277286529541
pollen_did871,KNN,0.5051948051948052,0.5077922077922078,0.4922077922077922,0.47334200260078024,0.5123537061118335,0.49817810278148383,0.014107369267344193,0.00935220718383789,0.016152381896972656
pollen_did871,LogisticRegression,0.5103896103896104,0.4909090909090909,0.4948051948051948,0.5019505851755527,0.48244473342002603,0.496099842939895,0.009523766848391974,0.0193173885345459,0.006088972091674805
pollen_did871,Perceptron,0.5142857142857142,0.4935064935064935,0.4974025974025974,0.5071521456436932,0.49934980494148246,0.5023393511559961,0.007445896604905034,0.015742778778076172,0.007611274719238281
pollen_did871,MLP,0.5103896103896104,0.45714285714285713,0.4974025974025974,0.5045513654096229,0.5019505851755527,0.4942874031040481,0.019040882812092756,1.3232338428497314,0.005557060241699219
